N0.HOG0001614	1.83868e-19	1.62483e-14	4.42402e-12	4.16044e-10	1.70277e-08	2.95335e-08	
N0.HOG0001616	0.00147361	0.00147857	0.00153306	0.00159638	0.000878332	1.74358e-05	
N0.HOG0001617	0.00147361	0.00147831	0.00152904	0.00156859	0.00081217	1.2892e-05	
N0.HOG0001618	3.03929e-13	9.17959e-11	1.80035e-09	2.7436e-08	2.35078e-07	9.3976e-08	
N0.HOG0001619	0.00147358	0.0014697	0.00141888	0.00115371	0.000449626	6.47774e-06	
N0.HOG0001620	2.7202e-05	2.73534e-05	2.91574e-05	3.4523e-05	2.67407e-05	1.03894e-06	
N0.HOG0001621	2.72042e-05	2.79938e-05	3.83254e-05	8.76107e-05	0.000126622	5.36922e-06	
N0.HOG0001622	9.26905e-09	9.33526e-09	1.01979e-08	1.46417e-08	2.48447e-08	6.51343e-09	
N0.HOG0001623	5.02137e-07	5.06696e-07	5.64522e-07	8.18915e-07	1.07022e-06	1.15952e-07	
N0.HOG0001628	1.64612e-11	4.96005e-09	9.43862e-08	1.24567e-06	7.11049e-06	1.13618e-06	
N0.HOG0001629	0.00147368	0.00149809	0.00178514	0.00259529	0.00191527	4.87343e-05	
N0.HOG0001630	3.29407e-17	2.81386e-12	5.17695e-10	1.32767e-08	7.38796e-08	1.58856e-08	
N0.HOG0001631	4.24801e-12	1.27628e-09	2.34739e-08	2.77588e-07	1.38072e-06	2.0356e-07	
N0.HOG0001632	0.00147369	0.00150284	0.00184674	0.00284409	0.00218856	5.81642e-05	
N0.HOG0001633	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0001634	0.00147369	0.00150211	0.00183197	0.00268218	0.00169918	2.34139e-05	
N0.HOG0001635	5.02139e-07	5.0729e-07	5.73282e-07	8.77454e-07	1.23419e-06	1.31619e-07	
N0.HOG0001636	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0001637	9.26999e-09	9.61424e-09	1.46766e-08	5.94686e-08	3.71327e-07	2.36065e-07	
N0.HOG0001638	2.72039e-05	2.78957e-05	3.66637e-05	7.36239e-05	9.21948e-05	3.73207e-06	
N0.HOG0001639	3.15873e-12	3.27836e-12	5.04487e-12	2.24854e-11	2.6561e-10	1.08582e-09	
N0.HOG0001640	0.00147361	0.00147831	0.00152904	0.00156859	0.00081217	1.2892e-05	
N0.HOG0001641	3.24164e-12	2.82969e-11	4.91059e-10	7.3158e-09	6.92355e-08	6.8541e-08	
N0.HOG0001642	0.00147361	0.00147831	0.00152904	0.00156859	0.00081217	1.2892e-05	
N0.HOG0001643	2.72038e-05	2.78578e-05	3.60196e-05	6.81716e-05	7.84212e-05	2.95993e-06	
N0.HOG0001644	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0001645	5.02137e-07	5.06664e-07	5.64017e-07	8.14511e-07	1.04612e-06	1.06399e-07	
N0.HOG0001646	4.20579e-12	1.24638e-09	1.99501e-08	1.79561e-07	7.9463e-07	1.3405e-07	
N0.HOG0001647	0.00147361	0.00147857	0.00153306	0.00159638	0.000878332	1.74358e-05	
N0.HOG0001648	1.75353e-10	1.42579e-09	1.90256e-08	1.38967e-07	5.42194e-07	1.06174e-07	
N0.HOG0001649	2.72015e-05	2.71958e-05	2.70803e-05	2.54925e-05	1.49197e-05	5.25844e-07	
N0.HOG0001651	0.00147357	0.00146774	0.00139369	0.00105657	0.000357719	4.41484e-06	
N0.HOG0001653	6.47589e-14	3.22353e-11	5.73374e-09	1.58101e-07	9.40899e-07	1.43814e-07	
N0.HOG0001655	2.72193e-05	3.23849e-05	9.51779e-05	0.00031503	0.000362019	1.0237e-05	
N0.HOG0001660	2.7202e-05	2.73534e-05	2.91574e-05	3.4523e-05	2.67407e-05	1.03894e-06	
N0.HOG0001661	3.03912e-13	9.03845e-11	1.51872e-09	1.76747e-08	1.49986e-07	7.55242e-08	
N0.HOG0001662	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0001663	9.27591e-09	4.80916e-08	7.18774e-07	4.30265e-06	6.12264e-06	9.23843e-07	
N0.HOG0001664	2.72037e-05	2.78307e-05	3.55641e-05	6.44387e-05	7.00992e-05	2.69782e-06	
N0.HOG0001665	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0001666	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0001667	6.63251e-19	5.76151e-14	1.29691e-11	6.95171e-10	1.26153e-08	9.38485e-09	
N0.HOG0001668	3.20109e-10	9.34699e-08	1.25144e-06	5.82122e-06	8.81809e-06	4.8263e-07	
N0.HOG0001669	0.00147361	0.00147857	0.00153306	0.00159638	0.000878332	1.74358e-05	
N0.HOG0001670	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0001672	9.95984e-18	8.58768e-13	1.76946e-10	7.00013e-09	8.50462e-08	4.66944e-08	
N0.HOG0001673	2.72015e-05	2.71867e-05	2.69594e-05	2.49281e-05	1.39942e-05	4.51636e-07	
N0.HOG0001674	6.08073e-19	5.21853e-14	1.01787e-11	3.37448e-10	3.40971e-09	2.00866e-09	
N0.HOG0001675	2.13255e-18	6.69105e-16	1.04148e-13	2.40049e-11	1.74884e-09	1.5527e-08	
N0.HOG0001676	1.10465e-15	9.88166e-15	2.29549e-13	9.1866e-12	5.21577e-10	9.31267e-09	
N0.HOG0001678	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0001679	0.00147369	0.00150211	0.00183197	0.00268218	0.00169918	2.34139e-05	
N0.HOG0001680	5.02179e-07	5.18917e-07	7.50009e-07	2.2319e-06	6.73041e-06	1.54438e-06	
N0.HOG0001681	5.02169e-07	5.1605e-07	6.97616e-07	1.62154e-06	3.18691e-06	3.5159e-07	
N0.HOG0001682	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0001683	0.00147357	0.00146774	0.00139369	0.00105657	0.000357719	4.41484e-06	
N0.HOG0001684	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0001685	5.02137e-07	5.06798e-07	5.66034e-07	8.29412e-07	1.1036e-06	1.20463e-07	
N0.HOG0001686	5.39552e-16	4.64101e-11	9.27392e-09	3.171e-07	2.56068e-06	5.75832e-07	
N0.HOG0001687	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0001689	2.72036e-05	2.78234e-05	3.54374e-05	6.32814e-05	6.64733e-05	2.39515e-06	
N0.HOG0001690	0.00147358	0.0014697	0.00141888	0.00115371	0.000449626	6.47774e-06	
N0.HOG0001691	2.85145e-12	8.55133e-10	1.53937e-08	1.69848e-07	8.05475e-07	1.40362e-07	
N0.HOG0001692	5.02139e-07	5.0729e-07	5.73282e-07	8.77454e-07	1.23419e-06	1.31619e-07	
N0.HOG0001693	6.03044e-24	1.5225e-16	4.35885e-13	9.94446e-11	4.7906e-09	1.05084e-08	
N0.HOG0001694	0.00147367	0.00149745	0.00177273	0.00246548	0.00153231	2.18671e-05	
N0.HOG0001695	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0001696	9.26995e-09	9.59966e-09	1.42638e-08	4.85003e-08	2.14907e-07	1.19963e-07	
N0.HOG0001697	0.00147358	0.0014697	0.00141888	0.00115371	0.000449626	6.47774e-06	
N0.HOG0001698	0.00147358	0.0014697	0.00141888	0.00115371	0.000449626	6.47774e-06	
N0.HOG0001699	4.83355e-88	1.97818e-58	1.44604e-44	6.09155e-35	4.25757e-27	4.22687e-20	
N0.HOG0001700	5.02211e-07	5.28552e-07	9.31997e-07	4.57771e-06	1.92518e-05	2.82226e-06	
N0.HOG0001701	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0001702	2.72017e-05	2.72567e-05	2.78975e-05	2.93237e-05	2.07663e-05	8.31904e-07	
N0.HOG0001704	0.00147357	0.00146774	0.00139369	0.00105657	0.000357719	4.41484e-06	
N0.HOG0001705	2.72016e-05	2.7223e-05	2.74466e-05	2.722e-05	1.75931e-05	6.68218e-07	
N0.HOG0001706	1.71168e-10	1.92549e-10	5.6112e-10	5.45605e-09	4.79322e-08	2.35853e-08	
N0.HOG0001707	0.00147369	0.00150211	0.00183197	0.00268218	0.00169918	2.34139e-05	
N0.HOG0001709	2.72017e-05	2.72518e-05	2.78323e-05	2.90321e-05	2.04413e-05	8.44203e-07	
N0.HOG0001710	2.72043e-05	2.80075e-05	3.86343e-05	9.28996e-05	0.000163089	1.33381e-05	
N0.HOG0001711	2.72055e-05	2.83684e-05	4.47444e-05	0.000144955	0.000298601	2.02967e-05	
N0.HOG0001712	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0001713	0.00147356	0.00146577	0.00136851	0.000960367	0.000269219	2.49419e-06	
N0.HOG0001714	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0001715	2.72017e-05	2.72605e-05	2.79376e-05	2.93121e-05	2.03572e-05	8.39381e-07	
N0.HOG0001716	3.30501e-13	9.80193e-11	1.58706e-09	1.55852e-08	9.88246e-08	3.59989e-08	
N0.HOG0001717	2.7202e-05	2.73534e-05	2.91574e-05	3.4523e-05	2.67407e-05	1.03894e-06	
N0.HOG0001718	0.00147361	0.00147831	0.00152904	0.00156859	0.00081217	1.2892e-05	
N0.HOG0001719	2.72042e-05	2.79938e-05	3.83254e-05	8.76107e-05	0.000126622	5.36922e-06	
N0.HOG0001720	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0001721	1.54978e-23	1.35587e-18	3.35326e-16	2.9559e-14	2.36455e-12	3.89235e-11	
N0.HOG0001722	2.72054e-05	2.83563e-05	4.44333e-05	0.000137705	0.000238895	9.10712e-06	
N0.HOG0001723	1.646e-11	4.85206e-09	7.29077e-08	5.29036e-07	1.82531e-06	3.04468e-07	
N0.HOG0001725	9.26984e-09	9.56931e-09	1.3788e-08	4.42573e-08	1.88039e-07	1.00008e-07	
N0.HOG0001726	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0001727	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0001728	2.72043e-05	2.80125e-05	3.87357e-05	9.45458e-05	0.000176375	1.80391e-05	
N0.HOG0001729	5.6061e-14	1.66177e-11	2.67767e-10	2.65217e-09	1.94376e-08	1.22868e-08	
N0.HOG0001730	6.59652e-16	5.6963e-11	1.18689e-08	4.41618e-07	3.31549e-06	3.93234e-07	
N0.HOG0001732	0.00147357	0.00146774	0.00139369	0.00105657	0.000357719	4.41484e-06	
N0.HOG0001733	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0001734	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0001735	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0001736	5.02178e-07	5.1878e-07	7.47337e-07	2.19181e-06	6.38022e-06	1.36563e-06	
N0.HOG0001737	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0001738	2.72037e-05	2.78501e-05	3.5948e-05	6.90868e-05	9.15043e-05	6.52616e-06	
N0.HOG0001739	1.32112e-11	3.96412e-09	7.20785e-08	8.83044e-07	8.31125e-06	4.8028e-05	
N0.HOG0001740	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0001741	1.71116e-10	1.77054e-10	2.6327e-10	1.01227e-09	7.21957e-09	7.11951e-09	
N0.HOG0001742	0.00147369	0.00150211	0.00183197	0.00268218	0.00169918	2.34139e-05	
N0.HOG0001743	0.00147361	0.00147831	0.00152904	0.00156859	0.00081217	1.2892e-05	
N0.HOG0001745	2.20337e-10	6.42703e-08	8.49486e-07	3.74574e-06	5.14178e-06	2.65149e-07	
N0.HOG0001746	2.72021e-05	2.73826e-05	2.95776e-05	3.70082e-05	3.17729e-05	1.31996e-06	
N0.HOG0001747	2.7202e-05	2.73534e-05	2.91574e-05	3.4523e-05	2.67407e-05	1.03894e-06	
N0.HOG0001748	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0001749	2.72021e-05	2.73826e-05	2.95776e-05	3.70082e-05	3.17729e-05	1.31996e-06	
N0.HOG0001750	2.20337e-10	6.42703e-08	8.49486e-07	3.74574e-06	5.14178e-06	2.65149e-07	
N0.HOG0001751	1.71132e-10	1.81805e-10	3.60453e-10	2.94687e-09	3.98794e-08	4.10285e-08	
N0.HOG0001752	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0001753	0.00147361	0.00147831	0.00152904	0.00156859	0.00081217	1.2892e-05	
N0.HOG0001755	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0001758	3.02271e-23	1.84769e-18	6.63605e-16	1.48371e-13	3.31509e-11	4.83499e-09	
N0.HOG0001759	0.00147361	0.00147831	0.00152904	0.00156859	0.00081217	1.2892e-05	
N0.HOG0001760	0.00147357	0.00146774	0.00139369	0.00105657	0.000357719	4.41484e-06	
N0.HOG0001761	3.29407e-17	2.81386e-12	5.17695e-10	1.32767e-08	7.38796e-08	1.58856e-08	
N0.HOG0001762	2.20337e-10	6.42703e-08	8.49486e-07	3.74574e-06	5.14178e-06	2.65149e-07	
N0.HOG0001763	0.00147368	0.00149809	0.00178514	0.00259529	0.00191527	4.87343e-05	
N0.HOG0001764	0.00147358	0.0014697	0.00141888	0.00115371	0.000449626	6.47774e-06	
N0.HOG0001765	1.646e-11	4.85774e-09	7.40391e-08	5.66854e-07	2.10505e-06	3.46035e-07	
N0.HOG0001766	0.00147361	0.00147831	0.00152904	0.00156859	0.00081217	1.2892e-05	
N0.HOG0001767	0.00147358	0.00147112	0.00143705	0.00122055	0.000503005	7.10707e-06	
N0.HOG0001768	8.91677e-10	2.61932e-07	3.76566e-06	2.23026e-05	4.56077e-05	2.72808e-06	
N0.HOG0001769	2.72054e-05	2.83563e-05	4.44333e-05	0.000137705	0.000238895	9.10712e-06	
N0.HOG0001770	2.72036e-05	2.78234e-05	3.54374e-05	6.32814e-05	6.64733e-05	2.39515e-06	
N0.HOG0001771	3.20109e-10	9.34699e-08	1.25144e-06	5.82122e-06	8.81809e-06	4.8263e-07	
N0.HOG0001773	5.02174e-07	5.17521e-07	7.25756e-07	1.9951e-06	5.68622e-06	1.21793e-06	
N0.HOG0001775	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0001776	2.94944e-10	9.00991e-08	1.86364e-06	2.1002e-05	6.49789e-05	4.35374e-06	
N0.HOG0001777	2.8796e-21	2.54713e-16	7.02343e-14	7.09396e-12	3.79133e-10	1.3536e-09	
N0.HOG0001778	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0001779	9.52143e-17	2.91921e-14	7.40441e-13	6.86248e-11	1.31177e-08	5.30133e-07	
N0.HOG0001780	5.02489e-07	2.56363e-06	3.1804e-05	0.000103367	6.05416e-05	3.98182e-06	
N0.HOG0001781	9.27142e-09	1.00324e-08	2.03437e-08	7.88763e-08	1.90329e-07	2.55578e-08	
N0.HOG0001782	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0001783	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0001784	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0001785	2.7202e-05	2.73534e-05	2.91574e-05	3.4523e-05	2.67407e-05	1.03894e-06	
N0.HOG0001787	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0001788	9.26985e-09	9.57149e-09	1.37366e-08	4.15353e-08	1.46626e-07	3.97744e-08	
N0.HOG0001789	0.00147358	0.00146931	0.00141382	0.00113299	0.000426369	5.75099e-06	
N0.HOG0001790	2.03683e-29	1.53565e-19	7.5894e-15	1.8045e-11	5.83991e-09	3.51119e-08	
N0.HOG0001791	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0001792	6.95349e-17	5.94579e-12	1.10765e-09	2.99069e-08	1.82343e-07	4.04382e-08	
N0.HOG0001793	2.72055e-05	2.83684e-05	4.47444e-05	0.000144955	0.000298601	2.02967e-05	
N0.HOG0001794	0.00147358	0.00146931	0.00141382	0.00113299	0.000426369	5.75099e-06	
N0.HOG0001795	2.72055e-05	2.83701e-05	4.47915e-05	0.000146018	0.000307698	2.26237e-05	
N0.HOG0001796	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0001797	3.03861e-13	9.14313e-11	1.72637e-09	2.41457e-08	1.88398e-07	6.86621e-08	
N0.HOG0001798	5.02177e-07	5.18527e-07	7.41361e-07	2.06703e-06	4.95357e-06	5.49731e-07	
N0.HOG0001799	0.00147361	0.00147857	0.00153306	0.00159638	0.000878332	1.74358e-05	
N0.HOG0001800	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0001801	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0001802	0.00147357	0.0014678	0.00139453	0.00106011	0.000361979	4.56087e-06	
N0.HOG0001804	0.00147369	0.00150211	0.00183197	0.00268218	0.00169918	2.34139e-05	
N0.HOG0001805	0.00147368	0.00149809	0.00178514	0.00259529	0.00191527	4.87343e-05	
N0.HOG0001806	8.91677e-10	2.61932e-07	3.76566e-06	2.23026e-05	4.56077e-05	2.72808e-06	
N0.HOG0001807	0.00147361	0.00147857	0.00153306	0.00159638	0.000878332	1.74358e-05	
N0.HOG0001808	0.00147361	0.00147857	0.00153306	0.00159638	0.000878332	1.74358e-05	
N0.HOG0001809	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0001810	2.72035e-05	2.77832e-05	3.50987e-05	6.59631e-05	8.8394e-05	6.15972e-06	
N0.HOG0001811	1.83945e-19	1.62761e-14	4.47079e-12	4.13937e-10	1.70687e-08	5.04786e-08	
N0.HOG0001812	0.00147361	0.00147857	0.00153306	0.00159638	0.000878332	1.74358e-05	
N0.HOG0001813	0.00147357	0.00146774	0.00139369	0.00105657	0.000357719	4.41484e-06	
N0.HOG0001814	5.02171e-07	5.16588e-07	7.12145e-07	1.86575e-06	4.69838e-06	8.96082e-07	
N0.HOG0001815	1.73326e-20	1.03167e-15	2.53893e-13	1.69534e-11	4.71328e-10	1.22748e-09	
N0.HOG0001816	0.00147361	0.00147831	0.00152904	0.00156859	0.00081217	1.2892e-05	
N0.HOG0001817	2.72042e-05	2.79938e-05	3.83254e-05	8.76107e-05	0.000126622	5.36922e-06	
N0.HOG0001819	2.72038e-05	2.78713e-05	3.63099e-05	7.2287e-05	0.000101007	7.35297e-06	
N0.HOG0001820	5.0217e-07	5.16474e-07	7.0641e-07	1.7586e-06	4.37999e-06	1.02775e-06	
N0.HOG0001821	2.72017e-05	2.72434e-05	2.77002e-05	2.80599e-05	1.80156e-05	6.7471e-07	
N0.HOG0001822	0.00147357	0.0014678	0.00139453	0.00106011	0.000361979	4.56087e-06	
N0.HOG0001824	2.72022e-05	2.73898e-05	2.96834e-05	3.76852e-05	3.35168e-05	1.49274e-06	
N0.HOG0001825	0.00147358	0.00147	0.00142273	0.00116651	0.000455683	6.30792e-06	
N0.HOG0001829	0.00147369	0.00150284	0.00184674	0.00284409	0.00218856	5.81642e-05	
N0.HOG0001830	2.7202e-05	2.73534e-05	2.91574e-05	3.4523e-05	2.67407e-05	1.03894e-06	
N0.HOG0001831	3.15847e-12	3.2059e-12	4.39326e-12	2.70775e-11	2.29904e-10	1.75427e-10	
N0.HOG0001833	1.44147e-24	8.2264e-19	2.1242e-15	5.91018e-13	4.90138e-11	3.287e-10	
N0.HOG0001834	2.7202e-05	2.73534e-05	2.91574e-05	3.4523e-05	2.67407e-05	1.03894e-06	
N0.HOG0001835	5.51146e-10	1.62184e-07	2.37524e-06	1.45192e-05	2.73805e-05	1.02869e-06	
N0.HOG0001836	5.0221e-07	5.28458e-07	9.29575e-07	4.5024e-06	1.7922e-05	2.11299e-06	
N0.HOG0001837	3.15948e-12	3.50942e-12	1.02048e-11	1.39204e-10	2.07152e-09	2.14788e-09	
N0.HOG0001841	2.72016e-05	2.72203e-05	2.74023e-05	2.68544e-05	1.65095e-05	5.58148e-07	
N0.HOG0001842	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0001843	0.00147367	0.00149745	0.00177273	0.00246548	0.00153231	2.18671e-05	
N0.HOG0001844	5.02137e-07	5.06798e-07	5.66034e-07	8.29412e-07	1.1036e-06	1.20463e-07	
N0.HOG0001845	0.00147358	0.00147112	0.00143705	0.00122055	0.000503005	7.10707e-06	
N0.HOG0001846	8.91677e-10	2.61932e-07	3.76566e-06	2.23026e-05	4.56077e-05	2.72808e-06	
N0.HOG0001847	0.00147359	0.00147313	0.00146275	0.00131817	0.000591351	8.96107e-06	
N0.HOG0001848	0.00147369	0.00150284	0.00184674	0.00284409	0.00218856	5.81642e-05	
N0.HOG0001849	0.00147361	0.00147831	0.00152904	0.00156859	0.00081217	1.2892e-05	
N0.HOG0001850	0.00147361	0.00147831	0.00152904	0.00156859	0.00081217	1.2892e-05	
N0.HOG0001851	0.00147361	0.00147831	0.00152904	0.00156859	0.00081217	1.2892e-05	
N0.HOG0001852	1.64637e-11	4.87832e-09	7.82315e-08	7.35429e-07	3.61439e-06	6.39037e-07	
N0.HOG0001853	2.72032e-05	2.77074e-05	3.38031e-05	5.42455e-05	5.02936e-05	1.71799e-06	
N0.HOG0001854	0.00147358	0.00146931	0.00141382	0.00113299	0.000426369	5.75099e-06	
N0.HOG0001855	0.00147361	0.00147857	0.00153306	0.00159638	0.000878332	1.74358e-05	
N0.HOG0001856	5.02137e-07	5.06798e-07	5.66034e-07	8.29412e-07	1.1036e-06	1.20463e-07	
N0.HOG0001857	6.07692e-19	5.21165e-14	1.00808e-11	3.24289e-10	3.17008e-09	1.92392e-09	
N0.HOG0001858	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0001859	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0001860	2.72022e-05	2.74164e-05	3.00635e-05	3.9868e-05	3.74846e-05	1.63248e-06	
N0.HOG0001861	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0001862	2.72022e-05	2.73898e-05	2.96834e-05	3.76852e-05	3.35168e-05	1.49274e-06	
N0.HOG0001863	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0001864	0.00147367	0.00149745	0.00177273	0.00246548	0.00153231	2.18671e-05	
N0.HOG0001865	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0001866	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0001867	2.72022e-05	2.73947e-05	2.97613e-05	3.83527e-05	3.62352e-05	2.00835e-06	
N0.HOG0001868	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0001869	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0001870	0.00147357	0.00146677	0.00138127	0.00100941	0.000315271	3.54396e-06	
N0.HOG0001871	0.00147356	0.00146577	0.00136851	0.000960367	0.000269219	2.49419e-06	
N0.HOG0001872	0.00147361	0.00147831	0.00152904	0.00156859	0.00081217	1.2892e-05	
N0.HOG0001873	9.26994e-09	9.59606e-09	1.41737e-08	4.62845e-08	1.75826e-07	5.82294e-08	
N0.HOG0001874	0.00147368	0.00149809	0.00178514	0.00259529	0.00191527	4.87343e-05	
N0.HOG0001875	4.59498e-16	4.03574e-11	9.8377e-09	4.44507e-07	2.6374e-06	5.63998e-07	
N0.HOG0001876	2.7204e-05	2.7919e-05	3.73456e-05	8.47724e-05	0.000142703	1.11319e-05	
N0.HOG0001877	4.07083e-12	1.19879e-09	1.77901e-08	1.22631e-07	3.87088e-07	6.43831e-08	
N0.HOG0001878	0.00147369	0.00150211	0.00183197	0.00268218	0.00169918	2.34139e-05	
N0.HOG0001879	2.72036e-05	2.78072e-05	3.52144e-05	6.25756e-05	7.18324e-05	4.56758e-06	
N0.HOG0001880	0.00147361	0.00147831	0.00152904	0.00156859	0.00081217	1.2892e-05	
N0.HOG0001881	0.00147369	0.00150211	0.00183197	0.00268218	0.00169918	2.34139e-05	
N0.HOG0001882	2.72037e-05	2.78443e-05	3.58508e-05	6.83287e-05	9.0288e-05	6.70186e-06	
N0.HOG0001883	2.72019e-05	2.73162e-05	2.87235e-05	3.36867e-05	2.83169e-05	1.17721e-06	
N0.HOG0001884	2.72038e-05	2.78578e-05	3.60196e-05	6.81716e-05	7.84212e-05	2.95993e-06	
N0.HOG0001885	0.00147367	0.00149745	0.00177273	0.00246548	0.00153231	2.18671e-05	
N0.HOG0001886	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0001887	2.78002e-25	2.52113e-20	1.04572e-17	4.26891e-15	2.94524e-12	6.54106e-10	
N0.HOG0001888	5.39552e-16	4.64101e-11	9.27392e-09	3.171e-07	2.56068e-06	5.75832e-07	
N0.HOG0001889	0.00147361	0.00147831	0.00152904	0.00156859	0.00081217	1.2892e-05	
N0.HOG0001890	2.72012e-05	2.71208e-05	2.60887e-05	2.11001e-05	8.79535e-06	1.94713e-07	
N0.HOG0001891	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0001892	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0001893	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0001894	0.00147358	0.0014697	0.00141888	0.00115371	0.000449626	6.47774e-06	
N0.HOG0001895	0.00147369	0.00150284	0.00184674	0.00284409	0.00218856	5.81642e-05	
N0.HOG0001896	5.90953e-12	1.76998e-09	3.13673e-08	3.25134e-07	1.37479e-06	2.01004e-07	
N0.HOG0001897	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0001898	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0001899	0.00147361	0.00147857	0.00153306	0.00159638	0.000878332	1.74358e-05	
N0.HOG0001900	0.00147357	0.0014678	0.00139453	0.00106011	0.000361979	4.56087e-06	
N0.HOG0001901	0.00147369	0.00150211	0.00183197	0.00268218	0.00169918	2.34139e-05	
N0.HOG0001902	0.00147358	0.0014697	0.00141888	0.00115371	0.000449626	6.47774e-06	
N0.HOG0001903	4.07083e-12	1.19879e-09	1.77901e-08	1.22631e-07	3.87088e-07	6.43831e-08	
N0.HOG0001904	0.00147367	0.00149745	0.00177273	0.00246548	0.00153231	2.18671e-05	
N0.HOG0001905	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0001906	2.72016e-05	2.72287e-05	2.7521e-05	2.75219e-05	1.78266e-05	6.45332e-07	
N0.HOG0001907	2.7202e-05	2.73534e-05	2.91574e-05	3.4523e-05	2.67407e-05	1.03894e-06	
N0.HOG0001908	1.64634e-11	4.85526e-09	7.3367e-08	5.45398e-07	1.98492e-06	3.48859e-07	
N0.HOG0001909	1.64633e-11	4.8476e-09	7.18274e-08	4.91215e-07	1.50782e-06	2.25646e-07	
