FamilyID	Ancistrocerus_nigricornis<1>	Mischocyttarus_mexicanus<2>	Polistes_dominula<3>	Polistes_fuscatus<4>	Polistes_exclamans<5>	Polistes_canadensis<6>	Vespula_germanica<7>	Vespula_pensylvanica<8>	Vespula_vulgaris<9>	Vespa_crabro<10>	Vespa_mandarinia<11>	Vespa_velutina<12>	Dolichovespula_media<13>	Dolichovespula_saxonica<14>	Dolichovespula_sylvestris<15>	Anoplius_nigerrimus<16>	Tiphia_femorata<17>	<18>	<19>	<20>	<21>	<22>	<23>	<24>	<25>	<26>	<27>	<28>	<29>	<30>	<31>	<32>	<33>
N0.HOG0000254	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3
N0.HOG0000258	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1
N0.HOG0000259	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
N0.HOG0000260	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	2	4	1	1	1	1	1	2	2	0	0	0	0	0	0	0	0	2
N0.HOG0000262	1	2	4	3	2	3	3	3	2	2	1	1	3	4	2	1	3	2	2	3	3	3	3	3	3	3	3	3	2	2	3	3	2
N0.HOG0000263	4	3	5	4	6	2	4	2	2	4	5	5	2	2	2	1	0	1	3	3	3	4	4	4	3	3	2	3	5	5	2	2	1
N0.HOG0000264	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	0	1	0	0	1	0	0	1	1	1
N0.HOG0000265	3	3	3	2	3	3	3	3	3	3	2	2	3	3	3	2	4	3	3	3	3	3	3	3	3	3	3	3	2	2	3	3	3
N0.HOG0000266	1	2	1	2	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1
N0.HOG0000268	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
N0.HOG0000269	2	5	1	5	3	1	3	3	3	6	2	3	2	3	1	1	1	1	2	3	3	3	3	3	3	3	3	3	3	3	3	3	1
N0.HOG0000270	2	1	2	2	1	2	2	2	2	1	2	2	2	3	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
N0.HOG0000271	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
N0.HOG0000272	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	3	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1
N0.HOG0000274	2	3	2	3	4	2	2	2	2	2	2	2	3	3	2	1	1	1	2	2	3	3	3	3	2	2	2	2	2	2	2	2	1
N0.HOG0000275	9	1	1	1	1	1	3	3	3	1	1	1	3	2	3	1	7	3	3	3	1	1	1	1	3	3	3	3	1	1	3	3	3
N0.HOG0000276	2	3	2	2	4	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
N0.HOG0000277	3	2	3	2	3	3	3	2	2	1	2	2	2	3	3	3	4	3	3	3	3	3	3	3	3	3	2	3	2	2	3	3	3
N0.HOG0000278	2	1	0	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N0.HOG0000280	2	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2
N0.HOG0000281	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N0.HOG0000282	0	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N0.HOG0000283	1	2	1	1	6	3	1	1	1	1	1	1	3	3	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	2	1
N0.HOG0000285	3	3	4	3	3	3	3	3	3	3	3	3	3	2	3	2	5	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
N0.HOG0000286	1	1	1	1	1	1	2	2	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	2	2	1
N0.HOG0000287	2	2	2	2	1	2	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	2	2	2	2	2	2
N0.HOG0000288	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
N0.HOG0000289	3	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
N0.HOG0000292	1	1	1	1	2	2	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1
N0.HOG0000293	2	2	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N0.HOG0000294	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N0.HOG0000295	2	3	2	3	4	2	3	2	2	2	2	2	3	3	2	2	3	2	2	3	3	3	3	3	3	3	2	3	2	2	3	3	2
N0.HOG0000297	3	4	1	3	3	3	2	2	2	2	2	2	2	2	2	1	3	2	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2
N0.HOG0000298	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
N0.HOG0000299	1	5	3	3	2	3	3	2	2	2	2	2	4	3	1	0	1	1	1	3	3	3	3	3	3	3	2	3	2	2	3	3	1
N0.HOG0000300	2	2	2	2	2	2	2	2	2	3	3	3	3	4	3	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	3	2
N0.HOG0000301	3	3	2	2	5	2	3	2	2	2	2	2	3	3	3	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	2
N0.HOG0000302	2	2	2	2	1	2	2	2	2	3	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
N0.HOG0000303	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N0.HOG0000304	2	0	0	1	0	0	1	1	1	1	0	1	1	1	2	4	6	2	2	1	1	1	1	0	1	1	1	1	1	1	1	1	4
N0.HOG0000306	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
N0.HOG0000308	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N0.HOG0000309	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N0.HOG0000310	2	2	2	2	2	2	5	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
N0.HOG0000311	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
N0.HOG0000312	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N0.HOG0000313	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N0.HOG0000314	2	2	2	2	2	2	2	2	2	2	2	2	3	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
N0.HOG0000315	0	2	2	2	2	2	2	1	1	2	2	2	2	2	3	2	1	1	1	2	2	2	2	2	2	2	1	2	2	2	2	2	1
N0.HOG0000316	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N0.HOG0000317	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N0.HOG0000319	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N0.HOG0000321	3	2	2	2	2	2	3	2	2	2	2	2	3	3	3	3	3	3	3	3	2	2	2	2	3	3	2	3	2	2	3	3	3
N0.HOG0000322	4	6	2	2	0	1	3	2	2	1	1	1	3	2	3	2	2	2	3	3	3	2	2	1	3	3	2	3	1	1	3	3	2
N0.HOG0000323	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N0.HOG0000324	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
N0.HOG0000325	2	3	2	2	4	3	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2
N0.HOG0000326	1	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
N0.HOG0000327	1	2	2	2	2	2	1	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
N0.HOG0000328	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N0.HOG0000329	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N0.HOG0000330	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
N0.HOG0000331	4	2	2	2	3	2	5	4	4	4	4	4	3	5	4	1	4	3	3	3	2	2	2	2	4	4	4	4	4	4	4	4	3
N0.HOG0000333	0	1	1	4	3	2	2	0	2	3	1	0	1	1	0	2	1	1	1	1	1	1	2	2	1	2	2	1	1	1	1	1	1
N0.HOG0000334	0	2	2	2	2	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
N0.HOG0000335	3	3	3	3	3	3	2	3	3	3	3	3	2	3	3	2	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2
N0.HOG0000336	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N0.HOG0000337	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N0.HOG0000342	2	2	2	2	1	2	3	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
N0.HOG0000344	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N0.HOG0000345	0	1	1	1	0	1	2	1	1	3	2	2	0	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1
N0.HOG0000346	0	1	3	5	3	3	2	1	1	1	1	1	3	3	2	1	3	1	1	1	1	3	3	3	1	1	1	1	1	1	2	2	1
N0.HOG0000348	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
N0.HOG0000349	2	6	2	2	4	2	2	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
N0.HOG0000350	4	3	3	3	4	2	1	3	3	2	2	2	2	1	3	1	2	2	2	2	3	3	3	3	2	2	3	2	2	2	2	2	2
N0.HOG0000351	1	2	2	8	2	2	3	2	2	2	2	1	3	2	2	1	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1
N0.HOG0000352	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
N0.HOG0000353	1	2	2	2	2	2	1	2	1	1	1	2	1	2	2	2	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	2	1
N0.HOG0000354	1	3	1	2	4	3	3	1	1	2	2	0	1	2	1	1	1	1	1	1	2	2	2	3	1	1	1	1	1	2	1	1	1
N0.HOG0000355	2	4	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N0.HOG0000356	2	5	2	2	3	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
N0.HOG0000357	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
N0.HOG0000358	1	2	0	1	1	0	1	1	1	1	1	1	1	1	0	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N0.HOG0000359	2	4	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
N0.HOG0000361	1	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1
N0.HOG0000362	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N0.HOG0000363	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N0.HOG0000368	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1
N0.HOG0000369	5	2	3	3	3	2	2	3	1	1	1	2	1	1	1	7	4	4	4	3	3	3	3	3	2	2	2	2	2	1	1	1	4
N0.HOG0000370	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
N0.HOG0000371	0	1	1	1	1	1	2	2	2	2	2	2	2	4	2	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	1
N0.HOG0000372	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
N0.HOG0000373	6	4	2	4	15	1	0	0	0	0	0	0	0	0	1	4	3	3	3	3	4	4	4	4	1	0	0	1	0	0	1	1	3
N0.HOG0000374	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
N0.HOG0000375	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N0.HOG0000376	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N0.HOG0000377	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N0.HOG0000378	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N0.HOG0000379	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
N0.HOG0000380	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N0.HOG0000381	2	5	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
N0.HOG0000382	1	3	1	3	3	2	3	3	2	2	2	2	2	2	1	1	1	1	1	2	3	3	3	3	2	3	3	2	2	2	2	2	1
N0.HOG0000383	2	3	2	2	2	1	2	2	2	2	2	2	2	3	3	3	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2
N0.HOG0000384	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N0.HOG0000385	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N0.HOG0000386	2	2	2	2	2	2	2	2	2	2	2	2	3	3	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
N0.HOG0000387	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
N0.HOG0000388	2	1	2	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2
N0.HOG0000389	0	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1
N0.HOG0000390	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N0.HOG0000391	2	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N0.HOG0000392	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N0.HOG0000393	4	1	4	1	1	1	1	1	1	1	1	1	4	2	3	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1
N0.HOG0000394	2	3	2	2	2	2	2	2	2	2	2	2	2	2	3	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
N0.HOG0000395	1	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N0.HOG0000396	3	3	2	3	1	1	2	2	2	2	1	2	3	2	1	3	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2
N0.HOG0000397	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
N0.HOG0000398	2	3	2	2	3	2	2	2	2	2	2	2	3	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
N0.HOG0000399	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
N0.HOG0000400	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	3	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
N0.HOG0000402	0	2	2	1	1	2	1	1	1	0	0	0	0	0	0	3	2	2	2	2	2	2	2	2	1	1	1	0	0	0	0	0	2
N0.HOG0000403	2	2	2	2	3	2	2	2	2	3	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
N0.HOG0000405	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
N0.HOG0000406	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
N0.HOG0000407	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N0.HOG0000408	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N0.HOG0000410	1	1	1	1	2	2	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
N0.HOG0000411	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
N0.HOG0000412	2	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N0.HOG0000413	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N0.HOG0000414	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
N0.HOG0000415	1	3	3	2	3	3	3	2	3	3	3	3	3	3	2	2	2	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	2
N0.HOG0000416	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
N0.HOG0000418	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N0.HOG0000419	2	4	2	2	2	2	2	2	2	2	2	2	2	3	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
N0.HOG0000420	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
N0.HOG0000421	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
N0.HOG0000422	1	1	1	0	2	2	2	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1
N0.HOG0000423	3	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
N0.HOG0000424	2	2	2	2	2	2	2	2	1	1	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
N0.HOG0000425	2	1	1	1	2	2	3	1	1	1	1	0	1	1	2	3	2	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2
N0.HOG0000426	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N0.HOG0000427	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N0.HOG0000428	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N0.HOG0000429	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1
N0.HOG0000430	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N0.HOG0000431	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N0.HOG0000432	2	1	2	1	1	2	2	1	1	1	1	1	0	2	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2
N0.HOG0000433	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N0.HOG0000434	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N0.HOG0000435	2	0	0	0	0	0	0	0	0	0	0	0	0	16	12	4	0	1	1	1	0	0	0	0	1	0	0	1	0	0	1	12	1
N0.HOG0000436	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
N0.HOG0000437	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N0.HOG0000438	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N0.HOG0000439	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
N0.HOG0000440	2	2	2	2	1	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
N0.HOG0000442	0	1	1	2	1	1	2	1	1	2	4	4	4	3	5	9	2	1	1	1	1	1	1	1	2	2	1	4	4	4	4	4	2
N0.HOG0000443	2	3	2	2	3	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
N0.HOG0000444	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
N0.HOG0000445	2	2	2	2	2	2	3	2	2	2	2	2	2	2	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1
N0.HOG0000446	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N0.HOG0000447	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N0.HOG0000451	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N0.HOG0000452	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N0.HOG0000453	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
N0.HOG0000454	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
N0.HOG0000455	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N0.HOG0000456	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N0.HOG0000457	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N0.HOG0000458	2	2	3	3	3	3	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	3	3	3	2	2	2	2	2	2	2	2	2
N0.HOG0000459	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N0.HOG0000460	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N0.HOG0000461	2	1	2	2	1	2	2	2	2	2	2	2	2	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2
N0.HOG0000462	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
N0.HOG0000464	2	3	2	2	1	2	3	2	3	2	2	2	2	2	1	3	1	2	2	2	2	2	2	2	2	3	3	2	2	2	2	2	2
N0.HOG0000465	1	2	2	3	3	3	2	3	3	2	1	2	0	2	1	2	1	1	1	2	2	2	3	3	2	2	3	2	2	2	2	2	1
N0.HOG0000466	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
N0.HOG0000467	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
N0.HOG0000468	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
N0.HOG0000469	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
