gene_id	gene_name	Pd103	Pd105	Pd106	Pd11	Pd110	Pd112	Pd115	Pd119	Pd12	Pd120	Pd122	Pd123	Pd128	Pd13	Pd130	Pd134	Pd137	Pd14	Pd142	Pd143	Pd149	Pd15	Pd150	Pd152	Pd16	Pd17	Pd19	Pd2	Pd20	Pd21	Pd22	Pd23	Pd24	Pd25	Pd26	Pd27	Pd28	Pd29	Pd3	Pd30	Pd31	Pd32	Pd33	Pd34	Pd35	Pd36	Pd37	Pd38	Pd40	Pd43	Pd45	Pd46	Pd49	Pd5	Pd51	Pd52	Pd55	Pd56	Pd57	Pd58	Pd6	Pd63	Pd66	Pd69	Pd7	Pd72	Pd75	Pd77	Pd8	Pd80	Pd84	Pd86	Pd87	Pd9	Pd93	Pd95	Pd98
LOC107068668	LOC107068668	22.703028	34.149379	30.156783	24.062838	23.135581	15.508323	22.391473	34.063349	24.351152	27.635911	16.902084	10.669549	9.388686	10.738198	8.184033	34.508156	9.889547	27.641261	10.775189	24.248181	22.298235	26.636084	35.917146	13.637728	28.993969	28.128025	23.249247	18.34186	24.924172	10.79801	15.763119	17.088638	10.127406	10.652665	18.180418	15.460946	18.53018	14.4317	24.74191	16.167683	24.929765	10.591015	14.002007	8.973101	13.380153	12.796257	11.408213	14.271205	27.4374	30.154897	22.913781	22.927447	18.950188	14.172256	14.631333	17.134564	13.722923	7.333808	6.90408	10.042541	15.006423	6.692632	15.295838	20.238919	13.744321	29.50975	35.657497	21.860398	11.190947	25.336301	12.307906	13.367718	16.794164	37.588947	10.217726	13.29554	16.371363
LOC107068669	LOC107068669	247.037488	241.828166	231.467915	213.844191	269.412372	299.639209	311.9661	305.971995	222.034371	345.966662	243.323218	197.531659	172.707462	141.943936	140.003101	311.088515	165.121427	252.177154	177.430287	328.906849	272.07391	262.605267	160.186533	167.907552	231.925352	241.847264	285.79165	152.722807	318.615637	187.943101	221.042397	207.862479	218.641534	202.696571	233.777086	137.748935	135.584352	162.678765	179.526057	209.070558	209.365838	171.574489	215.010165	207.342963	221.370333	242.981471	191.88444	173.114741	308.331202	290.835055	250.052909	249.744005	195.367435	263.531155	267.983287	278.604888	260.48692	219.493088	221.357724	203.282602	255.241034	172.772846	218.511942	239.338076	240.772954	206.960007	226.082868	214.090747	244.737026	247.045694	202.735998	224.657493	243.38982	244.403446	168.60011	206.022306	244.621044
LOC107068670	LOC107068670	12.484684	23.516909	21.184396	12.95281	11.303158	7.855523	11.173766	10.913658	23.509915	8.851634	8.285679	5.14507	5.527328	13.278831	5.304994	18.219441	4.858272	16.570055	9.613024	20.902491	14.785476	10.322184	17.093795	5.064866	13.690568	13.206122	11.228	6.731039	12.478828	5.018682	6.870762	9.758901	7.294415	11.401349	17.169582	4.721072	4.239801	6.437788	11.937153	10.625333	16.13899	6.348838	9.528727	5.02214	6.316111	4.530653	9.786653	13.506882	11.094839	14.597395	7.035855	8.616118	10.258006	7.634425	6.458878	5.709004	5.906222	2.821091	2.676867	4.239074	6.083025	3.74854	7.594107	18.192803	5.850722	20.815331	12.530998	4.210782	7.618575	7.625997	2.278518	6.828152	7.340755	22.377223	5.652013	4.59221	7.542344
LOC107068671	LOC107068671	0.928091	1.186531	0.842948	0.507886	0.129862	0.354541	0.057823	0.067555	0.740798	0.308206	0.092745	0.234624	0.228382	0.595441	0.221892	0.654291	0.400492	0.734119	0.375809	0.862829	0.624491	0.206854	0.419458	0.124969	0.273201	0.412028	0.069376	0.111034	0.14654	0.060396	0.127316	0.187572	0.18421	0.085591	0.812113	0.105724	0.048082	0.014499	0.176419	0.025704	0.34874	0.103513	0.046136	0.047678	0.072416	0.058755	0.31426	0.540719	0.573421	0.618678	0.151918	0.126026	0.228285	0.139325	0.133159	0.199459	0.134253	0.15582	0.158268	0.366125	0.039935	0.281082	0.281181	0.760455	0.130944	1.022585	0.051258	0	0.116696	0.162365	0.026786	0.172622	0.057192	0.860608	0.240047	0.133166	0.448011
LOC107068672	LOC107068672	14.153785	30.646372	32.119639	6.551447	6.461069	6.364075	6.441826	6.639835	23.299901	5.898678	5.110284	2.177074	4.227269	8.462618	3.495447	14.310931	3.503275	9.477928	8.627532	23.002299	6.653312	8.166773	13.287522	4.239348	6.134056	7.717814	3.536925	4.215938	5.693031	2.950031	5.01306	8.906602	2.985304	7.261746	16.766166	4.265213	4.045529	5.137315	5.441398	3.798088	4.818684	4.876441	4.147746	2.769485	3.351942	2.744692	8.504127	11.040181	7.935345	7.400408	3.975125	4.892119	5.224627	3.412048	3.322581	3.280855	2.785833	1.41825	1.857332	2.969878	2.963835	2.714511	4.945983	20.990882	3.948988	21.234082	14.69245	8.351428	3.494515	7.481511	4.636689	6.99087	5.657325	15.868598	3.993382	4.262371	9.140209
LOC107068673	LOC107068673	22.833311	28.412804	24.318356	19.822479	31.449033	30.827474	32.553032	32.747322	28.176346	29.720773	24.313656	13.747445	21.347044	23.942457	17.755299	23.307474	17.633766	47.501645	20.152707	25.577946	36.350323	34.736461	72.871086	23.820905	37.141577	33.52137	30.097741	26.874307	31.927397	24.122538	30.155077	26.363694	27.672276	22.897611	24.421964	15.584628	16.781477	27.346228	28.846684	32.369816	31.126362	29.287014	31.398854	21.011175	20.377172	21.691589	22.416242	20.46364	43.463756	31.909785	26.523195	28.201184	31.869789	21.842007	23.124633	23.353862	26.907095	17.824038	16.830153	21.064175	26.41793	17.238298	16.067496	27.983407	27.512489	20.959177	36.561219	28.269024	30.992941	28.324385	20.667143	33.301152	34.000327	27.718221	20.341352	18.281721	22.592068
LOC107068674	LOC107068674	224.357273	318.828512	325.702701	198.228742	134.833016	150.544223	165.948214	164.827728	298.760473	174.816542	135.971948	71.93243	67.877172	147.10097	62.004732	285.789685	72.618124	197.786518	151.647935	341.954496	159.303225	190.448416	195.534732	94.116108	143.112455	169.033858	173.714827	115.117744	212.441247	116.583706	207.118627	188.861275	152.099317	165.761981	272.338215	83.154903	105.261593	86.410865	129.01447	130.494692	181.930057	114.800019	148.832418	147.479244	118.601114	140.007975	177.480421	181.036728	188.887303	184.774877	149.135431	167.416155	158.383855	127.945892	149.388593	147.572252	164.758931	90.902672	92.980204	101.388336	126.811614	72.448197	165.395183	290.584086	133.847007	335.302652	165.136231	120.550201	136.805127	155.436227	99.426489	139.827845	159.197605	343.496251	83.511942	104.971613	156.447991
LOC107068675	LOC107068675	239.488288	204.291414	206.480904	139.688006	128.058969	187.848714	217.742488	306.092036	166.683254	332.881353	209.097072	135.627332	289.593131	136.362292	220.016476	288.528077	238.203865	255.888248	165.428221	231.729842	232.669236	300.405984	167.029279	159.741817	215.894195	249.852311	290.912096	208.736199	309.532836	306.95691	249.860369	266.349649	247.400839	166.359233	149.571314	160.64674	184.480882	173.48529	173.505822	221.002576	225.784757	133.453234	247.261938	263.475147	292.030962	295.779873	153.456177	143.052292	277.022242	243.967554	259.521308	228.922263	246.990341	246.807292	241.83406	262.736745	270.752535	352.965174	327.184774	296.592884	272.47096	279.87096	291.548399	199.749805	281.80694	136.373137	255.808945	193.067258	297.652348	254.294864	182.391895	215.189615	152.635323	226.44336	270.324094	270.896575	205.103123
LOC107068676	LOC107068676	18.037058	1.761225	1.298721	1.707385	1.466729	1.117777	1.660066	0.97672	2.354097	0.604207	1.044863	1.221354	1.82192	0.924161	2.798327	9.863151	3.736581	2.74133	1.02231	2.808026	1.570988	1.953528	4.584749	1.137654	1.473896	1.350875	0.824699	0.393438	1.477508	6.843146	3.862366	4.212473	6.163401	0.824341	3.574938	0.425938	0.38704	1.301386	2.000344	1.138308	1.284094	3.412614	1.255967	0.852067	3.608909	1.401685	0.985654	1.891148	1.08691	1.415382	0.740115	0.858549	0.885933	1.655426	0.907899	0.86466	0.676965	1.651042	1.366617	1.88825	1.711731	2.56324	7.103403	1.351305	1.538185	2.016934	0.578222	0.336482	1.227936	0.538025	0.461053	0.628331	2.095087	4.420896	4.437399	3.417115	10.138856
LOC107068677	LOC107068677	36.058511	60.068274	72.389944	45.742507	42.46527	55.851429	55.841154	59.615268	83.931743	59.957843	35.862037	36.871525	21.917201	40.448565	27.160423	49.446992	28.508577	53.457977	50.503441	96.458812	79.684229	55.016719	54.662272	30.624935	72.903982	83.32484	54.922729	37.535703	69.507167	25.463723	61.317807	40.680475	35.191833	38.786869	84.69356	29.77707	27.582723	32.994691	44.957874	28.257987	50.87513	29.667108	45.558742	37.951305	29.539229	35.805303	52.073717	59.461611	64.592922	70.701281	57.053919	65.756545	61.526189	48.958554	48.173531	42.123167	51.481221	28.516802	25.229509	40.475929	69.188106	21.173397	32.671102	115.264096	62.637069	65.786631	60.352893	69.119907	69.258408	50.778489	39.86783	38.432882	39.4845	72.053558	24.02242	20.628499	32.873828
LOC107068678	LOC107068678	21.303595	24.339263	18.804241	14.893442	17.78537	15.714034	16.934521	19.765666	22.094872	19.019146	11.250589	8.007579	13.029837	18.454415	12.461056	23.38625	13.650715	18.964159	15.020642	23.466887	20.589296	25.131784	26.35038	16.649822	22.758659	21.10718	19.606924	23.810729	29.474255	16.525143	31.642316	19.82072	15.381481	21.286016	21.811703	13.720193	23.262747	20.874631	14.868655	29.274539	23.940466	15.417401	21.369293	19.195354	18.337805	15.842007	18.847215	17.018294	24.889739	24.026693	22.701104	19.361348	21.455021	15.693108	17.62677	15.028026	17.838887	13.783571	14.47435	14.109308	18.193127	13.132204	15.373736	26.265407	18.182464	22.80514	29.967222	27.73792	18.806524	20.787025	24.867601	14.78941	17.687442	31.397756	12.854774	14.135324	14.6853
LOC107068679	LOC107068679	33.137076	28.958196	25.950122	22.997042	20.643512	14.270213	20.787877	29.891329	26.165712	23.96869	19.047535	7.665699	19.919029	19.96357	19.309955	35.74548	14.455216	21.291349	17.872919	29.615903	23.81648	22.598075	12.714033	16.842229	27.650079	23.928123	28.512819	11.309053	26.282993	22.7187	25.968505	30.381738	21.137533	16.362523	26.901303	11.838375	8.917789	17.56903	20.26564	11.00081	23.324926	11.623803	20.28005	20.512925	23.687919	24.873451	17.850879	22.124694	23.835209	21.019551	19.096438	18.312319	14.064443	21.313962	21.462605	20.93095	17.060901	15.387872	14.491523	18.316687	19.012063	15.433132	20.870829	31.425515	22.108961	30.525252	22.114254	19.498226	27.503433	21.47166	11.998232	14.076581	26.410335	34.562245	23.090107	27.778752	25.277745
LOC107068680	LOC107068680	30.219591	54.516954	54.172743	29.536831	21.185151	20.384239	24.256026	27.148463	48.032519	24.6051	19.605924	9.789777	10.867045	26.863082	11.271359	43.876526	13.546419	25.39725	22.44131	46.27803	27.489262	19.504463	36.847757	10.72526	26.228709	26.677253	16.745815	18.36729	21.571587	14.219325	18.586038	24.622246	14.660931	18.266038	25.333579	8.93388	11.328346	11.325082	29.833318	11.99024	22.237433	13.4606	17.26218	9.387399	11.206008	10.790936	21.945491	25.749994	24.785556	30.358839	14.706762	14.026437	24.554963	17.807429	10.35053	15.599021	13.551023	11.560297	7.528643	10.398309	15.096757	8.88561	20.861284	38.19477	15.122275	37.159254	28.531967	7.835679	20.490097	25.183526	6.26981	19.559341	25.673116	54.753805	15.649333	18.821012	22.34049
LOC107068681	LOC107068681	122.659292	191.679211	202.291795	170.571983	64.548736	68.271386	72.742956	94.113665	236.853934	103.929261	74.604149	35.586638	60.861124	135.388144	53.190934	160.609764	65.791184	100.032443	126.156346	225.304744	120.957337	101.515776	93.856131	65.436619	114.647312	113.770481	110.642329	105.24151	131.6947	70.610523	88.736144	94.280732	82.44205	176.217194	177.440828	75.655107	90.869539	68.718936	105.518908	118.479687	110.929448	63.254639	84.940747	79.958713	78.778565	75.907218	134.727164	140.715375	110.515105	98.698373	67.433322	80.579917	73.40365	88.386301	78.61812	65.020043	82.335864	67.405345	55.401252	61.662257	79.395322	67.356709	92.735811	211.379098	64.322258	231.006334	137.019818	93.552004	68.112491	87.0881	74.285432	74.705516	53.231223	225.074963	68.400682	68.225272	87.18372
LOC107068682	LOC107068682	1.324369	2.979116	3.343678	1.690858	0.854856	1.946133	1.988001	0.529429	4.144023	0.803211	0.704992	1.705149	0.820109	2.483486	1.062053	1.405975	0.974683	1.591173	3.69922	2.796804	1.051456	0.987058	2.509175	0.40549	0.601846	0.866968	0.687269	0.250737	0.674738	0.173936	0.314357	1.22545	1.227075	2.252075	4.794516	0.164846	0.047097	0.184269	0.691372	0.169717	1.160535	0.676676	0.583058	0.176813	0.820505	0.312909	1.380524	3.936957	2.046007	2.199067	0.313276	0.981011	0.718487	0.27289	0.460295	0.250787	0.300703	0.340846	0.18001	0.45641	0.494109	0.745638	0.907073	5.70115	0.367452	4.015552	0.255778	0.138659	0.384516	0.36558	0.137382	0.341979	1.369549	1.094517	0.659806	0.221388	1.286669
LOC107068683	LOC107068683	16.954263	23.117909	22.831085	13.324286	6.031792	6.6637	6.784383	9.922152	22.462189	8.744265	7.044414	3.662707	3.380749	11.421581	3.893629	20.608304	5.760204	10.005429	10.79867	23.884031	9.686357	7.773278	10.04231	3.194362	7.478694	7.164736	7.321239	3.482307	7.565672	4.61528	4.717069	10.040051	4.285276	9.946137	16.263479	2.897006	1.910306	4.533195	7.512527	2.203854	6.508056	4.299706	5.268553	2.72445	7.128905	4.413267	8.305726	10.102471	6.321126	8.817985	3.760482	4.136322	4.494671	5.634973	2.730898	3.672786	2.250206	2.225939	1.393433	3.803883	5.815123	3.247182	6.1537	16.582008	5.495122	18.739399	7.450931	2.520794	5.387481	7.283413	1.05798	5.23451	7.554732	21.5231	5.886534	5.512213	11.872112
LOC107068684	LOC107068684	0.716791	1.358063	2.799833	2.334863	1.560465	2.974258	2.037588	2.434639	21.59997	1.20581	1.563577	12.221534	0.511746	36.433167	0.188994	0.479744	0.346889	5.823145	35.346691	31.048281	2.39476	4.413257	6.795356	1.091388	1.845984	2.414673	3.502313	2.206347	2.506007	0.205595	0.5435	1.567968	0.814641	28.252872	31.146332	10.370294	2.122822	2.203159	3.063311	2.060447	1.38477	1.432964	4.573595	0.382175	0.546026	0.508467	41.214557	35.854639	1.707019	2.553292	4.189782	5.860172	7.413632	1.488792	1.509162	1.872976	1.361922	0.416498	0.272655	0.390411	0.846236	0.28023	0.173251	20.380757	0.789749	2.320532	2.115671	0.924137	0.360981	1.805179	0.159824	4.226732	0.962216	0.715576	0.346792	0.442425	0.550504
LOC107068685	LOC107068685	61.682908	84.070166	81.133362	63.674706	57.041926	53.387999	52.773843	70.20234	89.423383	66.384271	58.534436	17.809241	27.002431	54.656229	23.59846	97.187302	34.966621	86.179347	44.204511	85.308106	64.993368	70.039009	100.230326	58.594536	54.781895	74.660921	60.371014	90.165285	75.493661	41.073439	82.157994	69.595372	48.043146	57.234109	75.366257	58.55194	75.985887	72.598682	71.609982	82.467997	54.391842	57.601363	53.660276	43.816526	35.440261	44.329826	51.170928	49.805327	60.39404	51.391061	49.415073	51.38429	61.46153	56.812769	47.012328	41.750434	56.472379	28.237523	30.28294	34.032271	39.326246	28.103568	52.708462	74.97138	40.147129	81.556653	97.613536	80.146297	45.368344	68.675222	63.245635	62.418314	59.708027	114.621767	31.242192	41.660236	43.68187
LOC107068686	LOC107068686	82.477701	28.338429	52.224655	23.537797	41.079294	102.97608	132.891673	45.015125	85.869706	47.547638	90.976217	122.815277	101.331254	35.722069	113.213047	70.805613	101.510601	34.017567	42.809552	90.03937	90.658272	26.886764	33.133505	15.497896	52.366025	57.324863	61.134519	3.32248	59.107308	40.719852	72.396559	63.841328	93.244501	36.449715	94.942895	3.153971	1.836847	8.354773	27.157338	7.553525	71.285154	50.048878	38.828872	33.330883	104.583281	63.889844	30.123356	57.685083	36.109326	69.386025	31.2312	33.624878	27.240988	60.767363	54.491166	39.734687	34.032756	65.606973	44.610953	88.367404	97.114697	79.733194	43.761443	99.737321	77.523764	38.239759	5.381787	1.500976	64.307594	26.887035	4.410173	37.134644	97.165494	39.66192	91.208098	46.049633	124.265081
LOC107068687	LOC107068687	7.164313	16.511332	15.662755	7.462197	4.307811	4.0718	4.002504	5.473528	11.618197	4.924638	5.235004	2.296872	1.479748	5.168085	1.704757	8.118311	1.475829	7.96636	6.22794	12.331598	6.424429	5.656113	11.19584	2.606129	5.53079	9.635128	5.908168	5.206586	6.64224	1.880809	3.130642	4.923938	2.247095	3.716546	12.046564	3.063976	2.076989	3.725308	5.226017	4.573682	5.854078	2.659924	3.611867	1.791152	3.029064	1.75115	4.305852	7.146211	5.541997	7.395662	3.0349	3.35163	5.288897	3.004191	3.580989	3.101585	3.330161	0.867591	1.136156	1.727939	3.48589	1.021086	2.751551	14.185383	2.759702	10.398502	8.664071	5.891804	2.787273	5.69306	1.44172	3.918178	4.051231	11.745251	2.210645	2.487157	4.738806
LOC107068688	LOC107068688	30.168233	35.639201	33.006677	25.884838	28.846574	25.820246	29.3119	29.64004	37.128781	29.200038	26.987863	16.111055	17.189675	17.994225	16.094085	36.367304	21.131186	30.13915	17.777557	36.087784	30.63146	27.968492	39.359094	18.095165	28.494897	28.331	22.073178	25.172024	28.228375	18.226446	21.170087	24.58027	18.117718	18.514578	28.071419	15.63619	19.314524	18.037631	29.432127	23.871447	23.415327	19.926912	23.780648	13.683197	18.010966	18.594188	17.949508	20.777619	26.948651	27.847227	24.32423	22.967267	23.810126	30.756967	19.405434	21.381189	18.332256	15.90174	15.500574	18.68084	25.521152	18.113628	21.562909	31.976779	24.702156	31.275579	31.622553	21.7156	28.476918	25.798655	13.474806	22.260799	22.542315	41.207871	15.6185	18.464432	24.172445
LOC107068689	LOC107068689	168.188165	247.11793	287.23556	237.261698	236.325157	282.682129	267.552924	363.466187	336.764149	411.521964	269.061826	142.713161	160.574861	309.576928	135.897726	209.786045	101.150727	341.753293	315.964125	341.732671	347.865871	376.807155	317.286507	267.159947	304.66241	299.185989	321.027997	414.332244	375.856969	210.489075	227.956201	216.507406	205.001799	454.662943	322.747918	298.97285	275.857882	312.094529	345.609466	240.212327	264.759239	179.696289	374.679383	312.676496	174.859378	324.057408	291.280907	274.049915	393.899947	362.540223	354.271959	359.169081	328.808591	353.218211	339.419991	271.614508	309.431994	171.367059	192.675091	193.176977	356.890689	136.718132	113.593263	313.922394	380.213997	274.256125	422.921343	389.946977	342.894279	428.78219	269.109648	238.773592	192.193471	305.283673	192.804236	196.768238	176.116514
LOC107068690	LOC107068690	82.549488	154.757216	195.757966	147.952499	79.819189	93.720312	93.009028	114.417523	256.863107	130.348173	76.336726	43.89585	64.635157	274.857228	65.885174	118.70202	59.69616	129.40365	206.622634	238.39279	161.13674	123.949498	178.80132	103.621941	119.573495	143.182358	110.549601	250.533364	156.138983	115.632463	113.632096	102.759273	87.325996	290.887542	208.84198	107.485672	120.248004	106.467651	129.939689	160.686234	119.617628	100.663689	134.298879	123.039422	82.121902	116.361321	208.352772	195.238246	159.619054	125.70018	115.475453	101.268978	117.799935	117.452161	108.82912	99.143138	126.586	97.639691	81.606928	96.773406	147.041731	97.964233	74.068768	243.893105	148.31972	182.18122	204.352701	167.251484	108.198464	158.17359	121.886954	110.394354	81.393442	205.494997	61.590107	57.273672	69.55556
LOC107068691	LOC107068691	1128.929736	1386.839045	1598.308104	1130.140443	3922.185469	2539.730604	2762.488785	2773.215993	2004.768267	2528.155636	1926.048528	1400.651102	1781.75482	1613.295952	1948.625923	1556.469944	1467.877635	2482.776336	1363.492636	1856.045842	3035.169856	2866.63036	3787.903218	3345.598915	2889.443375	2821.653782	2159.592629	4260.859693	3216.780287	1857.161849	3194.236074	2219.667226	1728.425075	1005.526339	1511.253937	2912.631009	4047.52607	4119.209149	3565.804388	3968.690534	2463.934173	2741.590443	2258.306639	2444.390219	1355.585421	1763.595263	1202.64867	1295.296216	3048.681334	2515.28293	2444.23272	2210.183138	2847.561358	3336.69147	2014.329896	2075.680971	2738.098222	1690.118457	1740.996172	1604.068709	2479.518135	1554.530566	1159.178922	1749.91721	2398.132306	1347.421781	3636.339018	4172.200076	2483.202689	2894.398618	3920.881069	2310.166169	2346.354912	2106.607567	1492.471462	1480.055839	1284.821645
LOC107068692	LOC107068692	17.668486	46.433188	38.147976	36.667866	14.543274	9.137908	12.483213	16.398579	29.685415	8.122721	8.115153	7.911726	8.199929	21.454684	9.063138	33.980858	7.183491	17.043127	17.273739	37.533259	15.690238	9.078726	39.475318	2.63287	14.370053	12.662654	9.666268	7.568522	12.246306	5.205587	3.004055	12.987627	5.290254	19.179649	29.348747	2.751269	1.988234	3.261819	16.195156	8.610381	19.680064	5.970708	11.365503	4.341955	10.874749	7.176275	18.266184	21.261964	13.749782	18.533585	10.134008	10.324326	15.200831	10.906873	8.318218	10.715495	5.550875	4.605923	4.337293	7.477048	7.985262	6.771574	11.816706	26.08456	11.220116	28.395361	12.393914	3.523617	11.595728	11.041197	0.865325	5.882817	9.872294	30.589967	7.047945	7.43868	13.967197
LOC107068693	LOC107068693	69.570933	77.276054	93.206343	65.002195	174.412852	96.790136	119.82813	103.882411	129.131732	101.093981	103.418223	39.507539	69.312638	80.801274	62.588922	81.011926	45.881846	100.07893	64.185442	134.749806	123.964669	94.365475	75.458328	115.835665	105.627636	95.081419	69.213879	83.425012	125.126792	72.541582	96.019033	104.180157	86.156775	67.106242	111.396418	74.547854	75.322105	148.07772	117.950517	92.878039	103.713842	111.709357	77.151187	93.695159	76.916002	103.839749	67.50682	85.856861	102.848371	98.238232	60.426556	64.242611	59.720737	136.550832	72.125763	61.054382	65.407443	58.902438	46.387952	68.552248	89.283049	53.638229	48.177834	141.572906	93.189821	99.450324	94.788296	61.118501	107.67342	72.126351	63.630041	57.029361	141.465581	103.932469	81.809573	62.882312	71.398145
LOC107068694	LOC107068694	12.627416	16.924605	20.137064	19.033133	10.766113	10.340856	16.864753	11.147481	30.913877	11.376319	11.616225	6.140298	7.781061	26.604389	7.687424	10.942837	5.995891	15.805078	23.420004	26.83449	14.083331	13.862933	26.488626	10.129993	15.101454	17.154779	14.132797	8.116574	14.892829	9.644634	14.411698	12.226649	11.856735	28.726174	28.978341	8.616485	8.211311	11.097565	15.498446	15.018233	13.509623	11.406056	11.913768	8.781992	8.752173	7.644264	23.658606	19.850454	8.235453	11.275107	6.67511	6.137228	11.210352	13.379645	7.966355	8.800572	7.158345	5.491773	4.660892	6.956278	12.93257	4.17873	5.896258	32.581684	10.665217	18.638636	10.719263	3.740205	10.827607	9.089882	2.525647	12.168072	8.351103	18.427404	7.303877	8.128128	9.059628
LOC107068695	LOC107068695	23.449023	36.911115	37.073513	25.62634	28.619727	20.69376	24.932883	30.059852	44.891306	25.21514	22.234057	9.115185	9.477847	28.59361	9.854715	33.017592	9.130778	35.947245	20.700799	37.720748	40.124089	27.642362	49.012271	16.0965	34.241408	30.794459	27.484135	26.852866	27.043377	15.562777	21.977096	18.430847	18.081171	20.970758	30.419787	14.083272	19.381992	16.625051	26.940933	20.427709	33.365922	21.071257	26.447361	16.827506	13.959799	16.469067	19.719238	22.443467	30.352105	32.12869	17.643182	20.541685	23.934707	20.863763	17.458547	17.013958	17.138414	9.514267	6.657466	10.503213	17.715569	8.747735	11.911972	38.075974	19.322092	36.227937	27.364121	24.722638	18.263133	23.690928	12.358355	21.516087	18.811691	40.012294	13.174014	14.929793	16.820675
LOC107068696	LOC107068696	38.644209	68.614121	57.973235	47.909479	15.09056	11.92619	18.828329	14.298733	43.363411	13.681268	13.158658	5.120058	10.589387	27.377591	11.798485	65.189366	15.263118	21.185074	24.059611	65.571513	20.807984	14.711441	24.233765	14.842169	16.414402	15.383906	12.477303	9.435736	16.96361	16.35681	19.268467	22.757312	17.412371	24.679576	43.355244	9.511578	8.479925	10.338965	15.025213	20.911964	16.752569	18.522278	9.481819	7.675877	12.697689	8.049949	25.254011	28.671324	11.019387	11.767421	6.954425	5.813323	9.863022	14.829588	7.790227	9.015809	8.462367	7.919712	4.282863	8.800072	10.148805	6.932774	22.153085	50.573587	11.761394	43.87112	10.174324	3.86257	16.110935	13.822571	4.785708	16.313488	18.835841	64.244162	14.787248	14.6106	22.596207
