XM_015336123.1	LOC107074577	LOC107074577
XM_015336128.1	LOC107074577	LOC107074577
XM_015336132.1	LOC107074577	LOC107074577
XM_015336119.1	LOC107074577	LOC107074577
XM_015336129.1	LOC107074577	LOC107074577
XM_015336127.1	LOC107074577	LOC107074577
XM_015336126.1	LOC107074577	LOC107074577
XM_015336133.1	LOC107074577	LOC107074577
XM_015336072.1	LOC107074550	LOC107074550
XM_015336134.1	LOC107074580	LOC107074580
XM_015336135.1	LOC107074580	LOC107074580
XM_015336136.1	LOC107074581	LOC107074581
XR_001476905.1	LOC107074582	LOC107074582
XR_001476906.1	LOC107074583	LOC107074583
XM_015336142.1	LOC107074585	LOC107074585
XM_015336141.1	LOC107074585	LOC107074585
XM_015336140.1	LOC107074585	LOC107074585
XM_015336144.1	LOC107074587	LOC107074587
XM_015336143.1	LOC107074586	LOC107074586
XR_001476907.1	LOC107074584	LOC107074584
XM_015336138.1	LOC107074584	LOC107074584
XM_015336139.1	LOC107074584	LOC107074584
XM_015336099.1	LOC107074565	LOC107074565
XM_015336100.1	LOC107074565	LOC107074565
XM_015336148.1	LOC107074592	LOC107074592
XM_015336073.1	LOC107074551	LOC107074551
XM_015336147.1	LOC107074591	LOC107074591
XM_015336146.1	LOC107074590	LOC107074590
XM_015336351.1	LOC107074688	LOC107074688
XM_015336353.1	LOC107074688	LOC107074688
XR_001476911.1	LOC107074629	LOC107074629
XM_015336241.1	LOC107074629	LOC107074629
XM_015336243.1	LOC107074629	LOC107074629
XM_015336240.1	LOC107074629	LOC107074629
XM_015336242.1	LOC107074629	LOC107074629
XM_015336246.1	LOC107074630	LOC107074630
XM_015336245.1	LOC107074630	LOC107074630
XM_015336244.1	LOC107074630	LOC107074630
XM_015336247.1	LOC107074632	LOC107074632
XM_015336248.1	LOC107074633	LOC107074633
XR_001476909.1	LOC107074608	LOC107074608
XM_015336178.1	LOC107074607	LOC107074607
XM_015336180.1	LOC107074607	LOC107074607
XM_015336179.1	LOC107074607	LOC107074607
XM_015336181.1	LOC107074607	LOC107074607
XM_015336182.1	LOC107074607	LOC107074607
XM_015336183.1	LOC107074609	LOC107074609
XM_015336184.1	LOC107074609	LOC107074609
XM_015336186.1	LOC107074610	LOC107074610
XM_015336187.1	LOC107074610	LOC107074610
XM_015336188.1	LOC107074610	LOC107074610
XM_015336189.1	LOC107074610	LOC107074610
XM_015336337.1	LOC107074678	LOC107074678
XM_015336364.1	LOC107074699	LOC107074699
XM_015336371.1	LOC107074706	LOC107074706
XM_015336375.1	LOC107074707	LOC107074707
XM_015336376.1	LOC107074707	LOC107074707
XM_015336373.1	LOC107074707	LOC107074707
XM_015336374.1	LOC107074707	LOC107074707
XM_015336377.1	LOC107074707	LOC107074707
XM_015336347.1	LOC107074683	LOC107074683
XM_015336322.1	LOC107074666	LOC107074666
XM_015336321.1	LOC107074665	LOC107074665
XM_015336190.1	LOC107074611	LOC107074611
XM_015336192.1	LOC107074611	LOC107074611
XM_015336191.1	LOC107074611	LOC107074611
XM_015336207.1	LOC107074613	LOC107074613
XM_015336204.1	LOC107074613	LOC107074613
XM_015336208.1	LOC107074613	LOC107074613
XM_015336209.1	LOC107074613	LOC107074613
XM_015336203.1	LOC107074613	LOC107074613
XM_015336198.1	LOC107074613	LOC107074613
XM_015336202.1	LOC107074613	LOC107074613
XM_015336201.1	LOC107074613	LOC107074613
XM_015336200.1	LOC107074613	LOC107074613
XM_015336199.1	LOC107074613	LOC107074613
XM_015336210.1	LOC107074613	LOC107074613
XM_015336206.1	LOC107074613	LOC107074613
XM_015336212.1	LOC107074613	LOC107074613
XM_015336211.1	LOC107074613	LOC107074613
Trnae-uuc	Trnae-uuc	Trnae-uuc
Trnag-ucc	Trnag-ucc	Trnag-ucc
Trnag-ccc	Trnag-ccc	Trnag-ccc
Trnag-ucc_1	Trnag-ucc_1	Trnag-ucc_1
XM_015336195.1	LOC107074612	LOC107074612
XM_015336193.1	LOC107074612	LOC107074612
XM_015336196.1	LOC107074612	LOC107074612
XM_015336197.1	LOC107074612	LOC107074612
XM_015336330.1	LOC107074672	LOC107074672
XM_015336331.1	LOC107074673	LOC107074673
XM_015336333.1	LOC107074674	LOC107074674
XM_015315525.1	LOC107063618	LOC107063618
XM_015315526.1	LOC107063619	LOC107063619
XM_015315929.1	LOC107063816	LOC107063816
XM_015315930.1	LOC107063816	LOC107063816
XM_015315527.1	LOC107063620	LOC107063620
XM_015315814.1	LOC107063751	LOC107063751
XM_015315815.1	LOC107063751	LOC107063751
XM_015315812.1	LOC107063750	LOC107063750
XM_015315813.1	LOC107063750	LOC107063750
XM_015315725.1	LOC107063716	LOC107063716
XM_015315723.1	LOC107063716	LOC107063716
XM_015315722.1	LOC107063716	LOC107063716
XM_015315718.1	LOC107063716	LOC107063716
XM_015315714.1	LOC107063716	LOC107063716
XM_015315720.1	LOC107063716	LOC107063716
XM_015315719.1	LOC107063716	LOC107063716
XM_015315715.1	LOC107063716	LOC107063716
XM_015315721.1	LOC107063716	LOC107063716
XM_015315716.1	LOC107063716	LOC107063716
XM_015315726.1	LOC107063716	LOC107063716
XM_015315724.1	LOC107063716	LOC107063716
XM_015315727.1	LOC107063716	LOC107063716
XM_015315729.1	LOC107063716	LOC107063716
XM_015315728.1	LOC107063716	LOC107063716
XM_015315734.1	LOC107063716	LOC107063716
XM_015315732.1	LOC107063716	LOC107063716
XM_015315731.1	LOC107063716	LOC107063716
XM_015315730.1	LOC107063716	LOC107063716
XM_015315735.1	LOC107063716	LOC107063716
XR_001475404.1	LOC107063718	LOC107063718
XM_015315736.1	LOC107063719	LOC107063719
XM_015315545.1	LOC107063638	LOC107063638
XM_015315805.1	LOC107063747	LOC107063747
XM_015315806.1	LOC107063747	LOC107063747
XM_015315808.1	LOC107063748	LOC107063748
XM_015315807.1	LOC107063748	LOC107063748
XM_015315811.1	LOC107063749	LOC107063749
XM_015315810.1	LOC107063749	LOC107063749
XM_015315634.1	LOC107063679	LOC107063679
XM_015315629.1	LOC107063675	LOC107063675
XM_015315528.1	LOC107063621	LOC107063621
XM_015315632.1	LOC107063677	LOC107063677
XM_015315530.1	LOC107063622	LOC107063622
XM_015315531.1	LOC107063623	LOC107063623
XM_015315532.1	LOC107063624	LOC107063624
XM_015315630.1	LOC107063676	LOC107063676
XR_001475398.1	LOC107063680	LOC107063680
XR_001475397.1	LOC107063680	LOC107063680
XM_015315633.1	LOC107063678	LOC107063678
XM_015315636.1	LOC107063681	LOC107063681
XM_015315635.1	LOC107063681	LOC107063681
XM_015315690.1	LOC107063700	LOC107063700
XM_015315686.1	LOC107063697	LOC107063697
XM_015315687.1	LOC107063697	LOC107063697
XM_015315685.1	LOC107063697	LOC107063697
XM_015315684.1	LOC107063697	LOC107063697
XM_015315688.1	LOC107063698	LOC107063698
XM_015315689.1	LOC107063698	LOC107063698
XR_001475401.1	LOC107063702	LOC107063702
XM_015315691.1	LOC107063701	LOC107063701
XR_001475402.1	LOC107063703	LOC107063703
XR_001475410.1	LOC107063768	LOC107063768
XR_001475411.1	LOC107063769	LOC107063769
XR_001475409.1	LOC107063767	LOC107063767
XM_015315860.1	LOC107063775	LOC107063775
XM_015315752.1	LOC107063724	LOC107063724
XM_015315749.1	LOC107063724	LOC107063724
XM_015315751.1	LOC107063724	LOC107063724
XM_015315750.1	LOC107063724	LOC107063724
XM_015315753.1	LOC107063724	LOC107063724
XR_001475405.1	LOC107063727	LOC107063727
XM_015315754.1	LOC107063726	LOC107063726
XM_015315881.1	LOC107063790	LOC107063790
XM_015315882.1	LOC107063791	LOC107063791
Trnat-ugu_1	Trnat-ugu_1	Trnat-ugu_1
XM_015315831.1	LOC107063758	LOC107063758
XM_015315840.1	LOC107063761	LOC107063761
XM_015315836.1	LOC107063761	LOC107063761
XM_015315838.1	LOC107063761	LOC107063761
XM_015315841.1	LOC107063761	LOC107063761
XM_015315839.1	LOC107063761	LOC107063761
XM_015315833.1	LOC107063759	LOC107063759
XM_015315832.1	LOC107063759	LOC107063759
XM_015315834.1	LOC107063759	LOC107063759
XM_015315835.1	LOC107063759	LOC107063759
XM_015315842.1	LOC107063762	LOC107063762
XM_015315878.1	LOC107063788	LOC107063788
XM_015315877.1	LOC107063788	LOC107063788
XM_015315879.1	LOC107063789	LOC107063789
XM_015315949.1	LOC107063830	LOC107063830
XM_015315758.1	LOC107063729	LOC107063729
XM_015315757.1	LOC107063729	LOC107063729
XM_015315759.1	LOC107063729	LOC107063729
XM_015315533.1	LOC107063625	LOC107063625
XM_015315756.1	LOC107063728	LOC107063728
XM_015315884.1	LOC107063793	LOC107063793
XR_001475414.1	LOC107063795	LOC107063795
XM_015315885.1	LOC107063794	LOC107063794
XM_015315883.1	LOC107063792	LOC107063792
XM_015315549.1	LOC107063641	LOC107063641
XM_015315552.1	LOC107063641	LOC107063641
XM_015315548.1	LOC107063641	LOC107063641
XM_015315556.1	LOC107063641	LOC107063641
XM_015315554.1	LOC107063641	LOC107063641
XM_015315547.1	LOC107063641	LOC107063641
XM_015315555.1	LOC107063641	LOC107063641
XM_015315550.1	LOC107063641	LOC107063641
XM_015315553.1	LOC107063641	LOC107063641
XM_015315558.1	LOC107063643	LOC107063643
XM_015315560.1	LOC107063643	LOC107063643
XM_015315563.1	LOC107063643	LOC107063643
XM_015315559.1	LOC107063643	LOC107063643
XM_015315564.1	LOC107063643	LOC107063643
XM_015315567.1	LOC107063645	LOC107063645
XM_015315566.1	LOC107063644	LOC107063644
XM_015315565.1	LOC107063644	LOC107063644
XM_015315557.1	LOC107063642	LOC107063642
XM_015315568.1	LOC107063646	LOC107063646
XM_015315534.1	LOC107063626	LOC107063626
XM_015315573.1	LOC107063647	LOC107063647
XM_015315572.1	LOC107063647	LOC107063647
XM_015315570.1	LOC107063647	LOC107063647
XM_015315569.1	LOC107063647	LOC107063647
XM_015315574.1	LOC107063647	LOC107063647
XM_015315575.1	LOC107063648	LOC107063648
XM_015315578.1	LOC107063648	LOC107063648
XM_015315576.1	LOC107063648	LOC107063648
XM_015315577.1	LOC107063648	LOC107063648
XM_015315579.1	LOC107063649	LOC107063649
XM_015315580.1	LOC107063650	LOC107063650
XM_015315582.1	LOC107063651	LOC107063651
XM_015315535.1	LOC107063627	LOC107063627
XR_001475391.1	LOC107063652	LOC107063652
XM_015315583.1	LOC107063653	LOC107063653
XM_015315584.1	LOC107063654	LOC107063654
XM_015315585.1	LOC107063655	LOC107063655
XM_015315586.1	LOC107063656	LOC107063656
XM_015315587.1	LOC107063657	LOC107063657
XM_015315589.1	LOC107063658	LOC107063658
XM_015315590.1	LOC107063658	LOC107063658
XM_015315592.1	LOC107063659	LOC107063659
XM_015315591.1	LOC107063659	LOC107063659
XM_015315674.1	LOC107063694	LOC107063694
XM_015315683.1	LOC107063695	LOC107063695
XM_015315676.1	LOC107063695	LOC107063695
XM_015315679.1	LOC107063695	LOC107063695
XM_015315677.1	LOC107063695	LOC107063695
XM_015315678.1	LOC107063695	LOC107063695
XM_015315681.1	LOC107063695	LOC107063695
XM_015315675.1	LOC107063695	LOC107063695
XM_015315682.1	LOC107063695	LOC107063695
XM_015315918.1	LOC107063810	LOC107063810
XM_015315917.1	LOC107063810	LOC107063810
XM_015315916.1	LOC107063809	LOC107063809
XM_015315915.1	LOC107063809	LOC107063809
XM_015315914.1	LOC107063809	LOC107063809
XR_001475392.1	LOC107063661	LOC107063661
XM_015315594.1	LOC107063662	LOC107063662
Trnas-aga_2	Trnas-aga_2	Trnas-aga_2
XM_015315599.1	LOC107063663	LOC107063663
XM_015315597.1	LOC107063663	LOC107063663
XM_015315598.1	LOC107063663	LOC107063663
XM_015315596.1	LOC107063663	LOC107063663
XM_015315595.1	LOC107063663	LOC107063663
XR_001475393.1	LOC107063665	LOC107063665
Trnal-cag	Trnal-cag	Trnal-cag
Trnav-cac	Trnav-cac	Trnav-cac
XM_015315931.1	LOC107063817	LOC107063817
XM_015315932.1	LOC107063817	LOC107063817
XM_015315644.1	LOC107063683	LOC107063683
XM_015315650.1	LOC107063684	LOC107063684
XM_015315645.1	LOC107063684	LOC107063684
XM_015315646.1	LOC107063684	LOC107063684
XM_015315647.1	LOC107063684	LOC107063684
XM_015315651.1	LOC107063685	LOC107063685
XR_001475399.1	LOC107063686	LOC107063686
XM_015315653.1	LOC107063686	LOC107063686
XM_015315652.1	LOC107063686	LOC107063686
XM_015315933.1	LOC107063819	LOC107063819
XM_015315946.1	LOC107063827	LOC107063827
XM_015315945.1	LOC107063827	LOC107063827
XM_015315889.1	LOC107063798	LOC107063798
XM_015315888.1	LOC107063796	LOC107063796
XM_015315886.1	LOC107063796	LOC107063796
XM_015315887.1	LOC107063796	LOC107063796
XM_015315536.1	LOC107063630	LOC107063630
XM_015315593.1	LOC107063660	LOC107063660
XM_015315926.1	LOC107063815	LOC107063815
XM_015315927.1	LOC107063815	LOC107063815
XM_015315924.1	LOC107063815	LOC107063815
XM_015315928.1	LOC107063815	LOC107063815
XM_015315925.1	LOC107063815	LOC107063815
XM_015315626.1	LOC107063672	LOC107063672
XM_015315625.1	LOC107063671	LOC107063671
XM_015315624.1	LOC107063671	LOC107063671
XM_015315622.1	LOC107063670	LOC107063670
XM_015315623.1	LOC107063670	LOC107063670
XM_015315628.1	LOC107063674	LOC107063674
XM_015315627.1	LOC107063674	LOC107063674
XM_015315859.1	LOC107063774	LOC107063774
XM_015315858.1	LOC107063773	LOC107063773
XM_015315696.1	LOC107063705	LOC107063705
XM_015315694.1	LOC107063704	LOC107063704
XM_015315695.1	LOC107063704	LOC107063704
XM_015315693.1	LOC107063704	LOC107063704
XM_015315701.1	LOC107063709	LOC107063709
XM_015315700.1	LOC107063709	LOC107063709
XM_015315703.1	LOC107063710	LOC107063710
XM_015315702.1	LOC107063710	LOC107063710
XR_001475403.1	LOC107063712	LOC107063712
XM_015315697.1	LOC107063706	LOC107063706
XM_015315705.1	LOC107063711	LOC107063711
XM_015315537.1	LOC107063631	LOC107063631
XM_015315699.1	LOC107063707	LOC107063707
XM_015315698.1	LOC107063707	LOC107063707
XM_015315538.1	LOC107063632	LOC107063632
XM_015315543.1	LOC107063636	LOC107063636
XM_015315540.1	LOC107063633	LOC107063633
XM_015315820.1	LOC107063756	LOC107063756
XM_015315541.1	LOC107063634	LOC107063634
XM_015315819.1	LOC107063755	LOC107063755
XM_015315825.1	LOC107063757	LOC107063757
XM_015315822.1	LOC107063757	LOC107063757
XM_015315829.1	LOC107063757	LOC107063757
XM_015315828.1	LOC107063757	LOC107063757
XM_015315830.1	LOC107063757	LOC107063757
XM_015315826.1	LOC107063757	LOC107063757
XM_015315823.1	LOC107063757	LOC107063757
XM_015315824.1	LOC107063757	LOC107063757
XM_015315871.1	LOC107063781	LOC107063781
XM_015315870.1	LOC107063780	LOC107063780
XM_015315872.1	LOC107063782	LOC107063782
XM_015315544.1	LOC107063637	LOC107063637
XM_015315760.1	LOC107063730	LOC107063730
XM_015315542.1	LOC107063635	LOC107063635
XM_015315761.1	LOC107063731	LOC107063731
XM_015315907.1	LOC107063807	LOC107063807
XM_015315912.1	LOC107063808	LOC107063808
XM_015315913.1	LOC107063808	LOC107063808
XM_015315911.1	LOC107063808	LOC107063808
XM_015315910.1	LOC107063808	LOC107063808
XM_015315943.1	LOC107063826	LOC107063826
XM_015315642.1	LOC107063682	LOC107063682
XM_015315641.1	LOC107063682	LOC107063682
XM_015315639.1	LOC107063682	LOC107063682
XM_015315637.1	LOC107063682	LOC107063682
XM_015315640.1	LOC107063682	LOC107063682
XM_015315643.1	LOC107063682	LOC107063682
XM_015315875.1	LOC107063784	LOC107063784
XM_015315876.1	LOC107063785	LOC107063785
XR_001475413.1	LOC107063786	LOC107063786
XM_015315919.1	LOC107063812	LOC107063812
XM_015315792.1	LOC107063740	LOC107063740
XM_015315793.1	LOC107063740	LOC107063740
XM_015315794.1	LOC107063741	LOC107063741
XM_015315795.1	LOC107063741	LOC107063741
XM_015315799.1	LOC107063745	LOC107063745
XM_015315797.1	LOC107063744	LOC107063744
XM_015315798.1	LOC107063744	LOC107063744
XM_015315796.1	LOC107063743	LOC107063743
XM_015315802.1	LOC107063746	LOC107063746
XM_015315801.1	LOC107063746	LOC107063746
XM_015315804.1	LOC107063746	LOC107063746
XM_015315803.1	LOC107063746	LOC107063746
XM_015315655.1	LOC107063687	LOC107063687
XM_015315654.1	LOC107063687	LOC107063687
XM_015315656.1	LOC107063687	LOC107063687
XM_015315660.1	LOC107063689	LOC107063689
XM_015315658.1	LOC107063688	LOC107063688
XM_015315659.1	LOC107063688	LOC107063688
XM_015315663.1	LOC107063690	LOC107063690
XM_015315662.1	LOC107063690	LOC107063690
XM_015315661.1	LOC107063690	LOC107063690
XM_015315664.1	LOC107063690	LOC107063690
XR_001475400.1	LOC107063691	LOC107063691
XM_015315665.1	LOC107063691	LOC107063691
XM_015315667.1	LOC107063692	LOC107063692
XM_015315668.1	LOC107063692	LOC107063692
XM_015315673.1	LOC107063693	LOC107063693
XM_015315670.1	LOC107063693	LOC107063693
XM_015315669.1	LOC107063693	LOC107063693
XM_015315672.1	LOC107063693	LOC107063693
XM_015315671.1	LOC107063693	LOC107063693
XM_015315789.1	LOC107063738	LOC107063738
XM_015315790.1	LOC107063738	LOC107063738
XM_015315781.1	LOC107063738	LOC107063738
XM_015315788.1	LOC107063738	LOC107063738
XM_015315785.1	LOC107063738	LOC107063738
XM_015315783.1	LOC107063738	LOC107063738
XM_015315784.1	LOC107063738	LOC107063738
XM_015315782.1	LOC107063738	LOC107063738
XM_015315786.1	LOC107063738	LOC107063738
XM_015315791.1	LOC107063739	LOC107063739
XM_015315864.1	LOC107063776	LOC107063776
XM_015315863.1	LOC107063776	LOC107063776
XM_015315865.1	LOC107063776	LOC107063776
XM_015315861.1	LOC107063776	LOC107063776
XM_015315862.1	LOC107063776	LOC107063776
XM_015315867.1	LOC107063776	LOC107063776
XM_015315866.1	LOC107063776	LOC107063776
XR_001475412.1	LOC107063779	LOC107063779
XM_015315868.1	LOC107063778	LOC107063778
XM_015315873.1	LOC107063783	LOC107063783
XM_015315874.1	LOC107063783	LOC107063783
XM_015315947.1	LOC107063828	LOC107063828
XM_015315948.1	LOC107063829	LOC107063829
XR_001475406.1	LOC107063732	LOC107063732
XR_001475408.1	LOC107063733	LOC107063733
XM_015315763.1	LOC107063733	LOC107063733
XM_015315764.1	LOC107063733	LOC107063733
XM_015315762.1	LOC107063733	LOC107063733
XM_015315766.1	LOC107063733	LOC107063733
XM_015315765.1	LOC107063733	LOC107063733
XM_015315768.1	LOC107063733	LOC107063733
XM_015315769.1	LOC107063733	LOC107063733
XM_015315771.1	LOC107063733	LOC107063733
XM_015315767.1	LOC107063733	LOC107063733
XM_015315774.1	LOC107063733	LOC107063733
XM_015315770.1	LOC107063733	LOC107063733
XM_015315772.1	LOC107063733	LOC107063733
XM_015315773.1	LOC107063733	LOC107063733
XM_015315779.1	LOC107063736	LOC107063736
XM_015315776.1	LOC107063736	LOC107063736
XM_015315778.1	LOC107063736	LOC107063736
XM_015315775.1	LOC107063736	LOC107063736
XM_015315780.1	LOC107063737	LOC107063737
XM_015315853.1	LOC107063770	LOC107063770
XM_015315852.1	LOC107063770	LOC107063770
XM_015315855.1	LOC107063770	LOC107063770
XM_015315854.1	LOC107063770	LOC107063770
XM_015315856.1	LOC107063772	LOC107063772
XM_015315844.1	LOC107063763	LOC107063763
XM_015315843.1	LOC107063763	LOC107063763
XM_015315848.1	LOC107063765	LOC107063765
XM_015315849.1	LOC107063765	LOC107063765
XM_015315847.1	LOC107063764	LOC107063764
XM_015315845.1	LOC107063764	LOC107063764
XM_015315851.1	LOC107063766	LOC107063766
XM_015315850.1	LOC107063766	LOC107063766
XM_015315920.1	LOC107063813	LOC107063813
XM_015315921.1	LOC107063813	LOC107063813
XM_015315950.1	LOC107063831	LOC107063831
XM_015315922.1	LOC107063814	LOC107063814
XM_015315743.1	LOC107063721	LOC107063721
XM_015315741.1	LOC107063721	LOC107063721
XM_015315739.1	LOC107063721	LOC107063721
XM_015315740.1	LOC107063721	LOC107063721
XM_015315747.1	LOC107063722	LOC107063722
XM_015315744.1	LOC107063722	LOC107063722
XM_015315745.1	LOC107063722	LOC107063722
XM_015315746.1	LOC107063722	LOC107063722
XM_015315738.1	LOC107063720	LOC107063720
XM_015315748.1	LOC107063723	LOC107063723
XR_001475395.1	LOC107063668	LOC107063668
XM_015315607.1	LOC107063666	LOC107063666
XM_015315618.1	LOC107063666	LOC107063666
XM_015315612.1	LOC107063666	LOC107063666
XM_015315609.1	LOC107063666	LOC107063666
XM_015315614.1	LOC107063666	LOC107063666
XM_015315615.1	LOC107063666	LOC107063666
XM_015315611.1	LOC107063666	LOC107063666
XM_015315613.1	LOC107063666	LOC107063666
XM_015315616.1	LOC107063666	LOC107063666
XM_015315601.1	LOC107063666	LOC107063666
XM_015315603.1	LOC107063666	LOC107063666
XM_015315602.1	LOC107063666	LOC107063666
XM_015315605.1	LOC107063666	LOC107063666
XM_015315604.1	LOC107063666	LOC107063666
XM_015315617.1	LOC107063666	LOC107063666
XM_015315606.1	LOC107063666	LOC107063666
XM_015315608.1	LOC107063666	LOC107063666
XM_015315619.1	LOC107063666	LOC107063666
XM_015315620.1	LOC107063666	LOC107063666
XM_015315524.1	LOC107063616	LOC107063616
XR_001475394.1	LOC107063667	LOC107063667
XR_001475396.1	LOC107063669	LOC107063669
XM_015315817.1	LOC107063752	LOC107063752
XM_015315816.1	LOC107063752	LOC107063752
XM_015315818.1	LOC107063754	LOC107063754
XM_015315906.1	LOC107063805	LOC107063805
XM_015315905.1	LOC107063804	LOC107063804
XR_001475416.1	LOC107063806	LOC107063806
XM_015315546.1	LOC107063639	LOC107063639
XM_015315934.1	LOC107063820	LOC107063820
XM_015315935.1	LOC107063821	LOC107063821
XM_015315937.1	LOC107063821	LOC107063821
XM_015315938.1	LOC107063822	LOC107063822
XM_015315939.1	LOC107063823	LOC107063823
XM_015315890.1	LOC107063799	LOC107063799
XM_015315891.1	LOC107063800	LOC107063800
XM_015315892.1	LOC107063800	LOC107063800
XM_015315893.1	LOC107063800	LOC107063800
XM_015315902.1	LOC107063803	LOC107063803
XM_015315904.1	LOC107063803	LOC107063803
XM_015315903.1	LOC107063803	LOC107063803
XM_015315899.1	LOC107063803	LOC107063803
XM_015315901.1	LOC107063803	LOC107063803
XM_015315897.1	LOC107063801	LOC107063801
XM_015315895.1	LOC107063801	LOC107063801
XM_015315894.1	LOC107063801	LOC107063801
XM_015315898.1	LOC107063801	LOC107063801
XM_015315896.1	LOC107063801	LOC107063801
XM_015315706.1	LOC107063713	LOC107063713
XM_015315708.1	LOC107063713	LOC107063713
XM_015315709.1	LOC107063713	LOC107063713
XM_015315710.1	LOC107063713	LOC107063713
XM_015315711.1	LOC107063713	LOC107063713
XM_015315712.1	LOC107063713	LOC107063713
XM_015315707.1	LOC107063713	LOC107063713
XM_015315713.1	LOC107063715	LOC107063715
XM_015315940.1	LOC107063824	LOC107063824
XM_015315942.1	LOC107063825	LOC107063825
XM_015315941.1	LOC107063825	LOC107063825
XR_001475427.1	LOC107063921	LOC107063921
XM_015316084.1	LOC107063918	LOC107063918
XM_015316081.1	LOC107063918	LOC107063918
XM_015316083.1	LOC107063918	LOC107063918
XM_015316082.1	LOC107063918	LOC107063918
XM_015316085.1	LOC107063918	LOC107063918
XR_001475426.1	LOC107063920	LOC107063920
XM_015316021.1	LOC107063880	LOC107063880
XM_015316020.1	LOC107063879	LOC107063879
XM_015316022.1	LOC107063881	LOC107063881
XM_015316023.1	LOC107063881	LOC107063881
XR_001475422.1	LOC107063883	LOC107063883
XM_015316024.1	LOC107063884	LOC107063884
XM_015316025.1	LOC107063884	LOC107063884
XM_015316028.1	LOC107063886	LOC107063886
XM_015316026.1	LOC107063885	LOC107063885
XM_015316276.1	LOC107064023	LOC107064023
XM_015316197.1	LOC107063982	LOC107063982
XM_015316196.1	LOC107063981	LOC107063981
XM_015316198.1	LOC107063983	LOC107063983
XM_015316199.1	LOC107063983	LOC107063983
XM_015315953.1	LOC107063832	LOC107063832
XM_015316163.1	LOC107063959	LOC107063959
XM_015316161.1	LOC107063959	LOC107063959
XM_015316158.1	LOC107063959	LOC107063959
XM_015316159.1	LOC107063959	LOC107063959
XM_015316160.1	LOC107063959	LOC107063959
XM_015316164.1	LOC107063959	LOC107063959
XM_015316165.1	LOC107063959	LOC107063959
XM_015316166.1	LOC107063960	LOC107063960
XM_015316168.1	LOC107063962	LOC107063962
XM_015316167.1	LOC107063961	LOC107063961
XM_015315954.1	LOC107063834	LOC107063834
XM_015315955.1	LOC107063835	LOC107063835
XM_015316259.1	LOC107064014	LOC107064014
XM_015316202.1	LOC107063986	LOC107063986
XM_015316151.1	LOC107063956	LOC107063956
XM_015315956.1	LOC107063837	LOC107063837
XM_015316150.1	LOC107063955	LOC107063955
XM_015316240.1	LOC107064002	LOC107064002
XM_015316265.1	LOC107064018	LOC107064018
XM_015316266.1	LOC107064018	LOC107064018
XM_015316098.1	LOC107063928	LOC107063928
XM_015316099.1	LOC107063928	LOC107063928
XM_015316097.1	LOC107063927	LOC107063927
XM_015316100.1	LOC107063929	LOC107063929
XM_015316101.1	LOC107063930	LOC107063930
XM_015315973.1	LOC107063853	LOC107063853
XM_015316252.1	LOC107064009	LOC107064009
XM_015316253.1	LOC107064009	LOC107064009
XM_015315983.1	LOC107063862	LOC107063862
XM_015315979.1	LOC107063857	LOC107063857
XM_015315978.1	LOC107063857	LOC107063857
XM_015315974.1	LOC107063854	LOC107063854
XM_015316141.1	LOC107063950	LOC107063950
XM_015316142.1	LOC107063950	LOC107063950
XM_015316137.1	LOC107063949	LOC107063949
XM_015316138.1	LOC107063949	LOC107063949
XM_015316140.1	LOC107063949	LOC107063949
XM_015316139.1	LOC107063949	LOC107063949
XM_015316044.1	LOC107063895	LOC107063895
XM_015316043.1	LOC107063895	LOC107063895
XM_015316045.1	LOC107063896	LOC107063896
XM_015316046.1	LOC107063897	LOC107063897
XM_015316047.1	LOC107063898	LOC107063898
XM_015316049.1	LOC107063898	LOC107063898
XM_015316050.1	LOC107063899	LOC107063899
XR_001475417.1	LOC107063861	LOC107063861
XM_015316070.1	LOC107063911	LOC107063911
XR_001475423.1	LOC107063912	LOC107063912
XM_015316267.1	LOC107064019	LOC107064019
XM_015316257.1	LOC107064013	LOC107064013
XM_015316258.1	LOC107064013	LOC107064013
XM_015315985.1	LOC107063863	LOC107063863
XM_015316270.1	LOC107064021	LOC107064021
XM_015316213.1	LOC107063991	LOC107063991
XM_015316234.1	LOC107064000	LOC107064000
XM_015316172.1	LOC107063965	LOC107063965
XM_015316173.1	LOC107063965	LOC107063965
XM_015316174.1	LOC107063966	LOC107063966
XM_015316177.1	LOC107063967	LOC107063967
XM_015316178.1	LOC107063967	LOC107063967
XM_015316175.1	LOC107063967	LOC107063967
XM_015316176.1	LOC107063967	LOC107063967
XM_015316203.1	LOC107063987	LOC107063987
XM_015316204.1	LOC107063987	LOC107063987
XM_015316205.1	LOC107063989	LOC107063989
XM_015316207.1	LOC107063989	LOC107063989
XM_015316211.1	LOC107063989	LOC107063989
XM_015316206.1	LOC107063989	LOC107063989
XM_015316210.1	LOC107063989	LOC107063989
XM_015316212.1	LOC107063989	LOC107063989
XM_015316209.1	LOC107063989	LOC107063989
XM_015316208.1	LOC107063989	LOC107063989
XM_015316264.1	LOC107064017	LOC107064017
XM_015316052.1	LOC107063900	LOC107063900
XM_015316051.1	LOC107063900	LOC107063900
XM_015316053.1	LOC107063901	LOC107063901
XM_015316054.1	LOC107063902	LOC107063902
XM_015316055.1	LOC107063903	LOC107063903
XM_015316057.1	LOC107063904	LOC107063904
XM_015316058.1	LOC107063904	LOC107063904
