tx	gene_id	Vv154	Vv155	Vv156	Vv158	Vv160	Vv161	Vv165	Vv166	Vv168	Vv169	Vv171	Vv172	Vv175	Vv176	Vv181	Vv183	Vv184	Vv187	Vv188	Vv190	Vv191	Vv193	Vv194	Vv195	Vv197	Vv199	Vv200	Vv201	Vv202	Vv204	Vv205	Vv207	Vv208	Vv210	Vv211	Vv214	Vv215	Vv217	Vv218	Vv219	Vv220	Vv223	Vv224	Vv226	Vv227	Vv228	Vv230	Vv231	Vv232	Vv235	Vv236	Vv239	Vv241	Vv242	Vv243	Vv245	Vv246	Vv248	Vv250	Vv251	Vv252	Vv254	Vv255	Vv257	Vv258	Vv259
XM_051011910.1	LOC127071971	2.195888	1.265876	0.937701	1.617253	0.221576	0	0.24493	3.840652	7.999474	3.806845	3.033109	3.19568	0.937085	1.497641	0.765231	2.664946	5.82451	7.874016	4.815082	1.248899	1.926006	1.409847	1.025007	0.706719	1.963831	0.289177	1.058713	2.745046	6.172731	14.311877	4.236398	1.731289	2.154183	0.614852	1.012422	0.531514	1.137505	0.77859	0.391109	1.918127	1.883802	4.164995	6.115899	0.816545	2.525813	1.492542	1.882313	1.278615	0.167192	1.540788	0.976089	2.610414	11.084295	15.943268	2.724403	2.060939	1.688357	1.31186	0.854495	0.943332	0.69468	1.389822	1.19721	3.987587	8.617125	12.754694
XM_051011901.1	LOC127071971	2.542436	2.491546	1.737686	0.964829	2.618371	2.015662	7.501686	5.746968	5.982338	10.716546	2.476105	3.555633	1.441023	0.765291	2.60374	5.955179	1.618197	3.919383	9.194355	4.375647	4.538867	1.600201	2.094838	0	1.782543	2.672417	5.223633	3.386588	5.465593	5.360551	2.331877	2.62618	3.954852	1.660616	1.363819	0.378571	0.700653	1.551893	3.880961	1.432011	3.175423	10.046243	8.728848	1.745533	2.861492	1.463814	1.86547	1.180815	1.042718	4.495162	5.389649	4.848315	11.764591	18.276584	2.4882	2.75304	2.968023	1.937905	1.272847	1.490526	2.618801	1.083082	6.487005	3.576599	8.432266	6.407626
XM_051011921.1	LOC127071971	0	0.557323	0	0.090034	0.105004	0.571469	0.155548	0.161701	1.109866	1.859634	0.317899	0.405549	0.076322	0.090972	0.361014	0.765966	0.407412	2.748329	0.921503	0.403039	0	0	0	0.135172	0.073813	0.098122	0.766945	0.514234	0.647308	4.214665	1.177167	0	0	0.092875	0.098198	0	0	0	0.092095	0.856159	0.635992	1.735275	1.737007	0	0	0	0.094567	0	0	0	0	0.38997	2.39036	0.848159	0	0.409504	0.092465	0.287217	0.409499	0.309405	0.134678	0.423649	0.409789	1.632197	3.831584	5.734197
XM_051011835.1	LOC127071953	0.949766	1.036996	0.150987	0.23957	0.46883	0.55033	4.853962	6.194412	8.033716	7.537616	0.208059	0.264991	0.124421	0.145913	0.458269	7.732254	4.32396	2.942159	8.572657	0.48077	0.551886	0.127901	0.104617	0.156692	0.135357	0.283034	0.822095	1.46662	2.068109	13.887242	3.672778	0.683662	0.419131	0.263975	0.25942	0.231796	0.518045	0.311978	0.28379	0.595764	0.475003	3.845234	6.130932	0.744934	0.606217	0.211668	0.147039	0.240751	0.331352	0.322986	0.618733	0.282278	12.155476	10.832736	0.221099	0.251615	0.201508	0.325695	0.400652	0.575817	0.469274	0.541996	0.943128	0.731047	4.137147	10.992756
XM_051011995.1	LOC127072005	8.158275	6.0722	4.028767	3.990139	3.753582	4.102247	6.398285	6.121818	12.891064	13.556626	2.337685	3.797043	2.196678	2.043172	3.101595	6.893166	5.736799	8.436711	9.048947	4.837295	6.175804	3.405871	3.971439	1.592967	2.748368	3.743813	5.442895	5.054533	7.524486	20.97094	7.67985	4.066219	3.474941	3.555757	3.55794	2.801302	4.241007	2.99073	2.53793	5.082368	5.052284	12.563085	15.864415	4.106786	4.637302	3.639075	4.171617	2.940166	3.608396	4.175594	5.285087	5.346881	20.443723	19.849149	3.046096	4.029108	3.231158	3.725536	3.249684	3.072157	3.80388	3.358525	5.004343	6.279849	17.871818	21.675009
XM_051011986.1	LOC127072005	0.800859	0.218909	0.233897	0.215438	0.098563	0.225132	0.319939	0.050197	0.70561	1.632564	0.412298	0.712083	0.145589	0.141449	0.3194	0.437369	0.224245	1.144067	1.63186	0.604894	0.278634	0.133444	0.108584	0.047371	0.069173	0.096918	0.030884	0.155095	1.600007	1.590326	1.341475	0.438388	0.491813	0.3468	0.265624	0.176174	0.146553	0.107842	0.330812	0.377692	0.672007	1.48172	1.246549	0.9915	0.855061	0.075662	0.114886	0.054612	0.058551	0.19388	0.214845	0.436451	0.688239	1.377913	0.367276	0.31916	0.099512	0.291274	0.060671	0.084285	0.251814	0.113557	0.377993	0.125401	1.663064	1.696116
XM_051011823.1	LOC127071932	6.517303	4.802535	4.026365	2.676081	2.793874	1.479656	3.413813	2.973376	15.177748	10.34041	2.766211	4.661451	1.807459	1.874657	0	8.513913	7.486333	7.272715	13.149436	2.601541	3.508882	1.733109	2.240285	2.037135	2.071595	0.892568	2.155023	0	3.684593	10.81888	7.801461	4.083409	5.857971	2.485007	2.078493	2.729377	2.342399	0	0	4.38068	2.145684	5.969289	6.539512	3.040011	4.378076	2.07219	2.983447	1.163456	1.664171	0	0.618329	1.280923	5.154047	9.702094	1.957627	2.252901	0	2.110024	0	0	1.283618	0	0.170469	0	11.251705	9.834241
XM_051011784.1	LOC127071932	0.561212	0	1.460161	2.240975	4.345952	5.927308	16.371731	20.550912	11.464546	10.732066	1.995866	0.615276	2.747085	3.430152	12.345288	41.917941	22.171994	6.150269	10.266463	0.752624	0.686745	1.870183	0.961141	3.170359	2.064935	7.266116	9.675856	16.805394	21.092946	22.489035	6.478845	0.378078	0.532349	0.622232	1.101429	1.108154	4.845552	7.129384	7.196474	4.292424	7.964136	7.131788	5.936252	0	0.493652	4.816771	2.696894	3.235592	4.831693	4.385512	7.312652	5.980141	19.844046	16.793869	1.395516	0.67901	4.605733	4.371386	4.653092	7.595694	3.137137	5.723848	7.163542	4.912604	11.04449	20.716059
XM_051011804.1	LOC127071932	0	0.463557	0	0	0	0.320661	0.206888	0.22089	0	1.242539	0	0	0.201915	0	0	0	0	0	0	0	0	0	0	0	0	0	0.160864	0	0.154272	0	0	0	0	0	0	0	0	0.141709	0.108444	0	0	0	0	0.551146	0	0.118135	0	0	0	0.113256	0.769147	0	0.70809	0	0.529636	0	0	0	0.082946	0.092373	0.765125	0.391246	0.77254	0.450528	0	0
XM_051011764.1	LOC127071932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_051011813.1	LOC127071932	0	0	0	0	0	0.062064	0.306082	0	0	0.280273	0	0	0	0	0.185383	0.115561	0	0.081497	0	0	0	0	0	0	0	0	0	0.119131	0	0.299199	0	0	0	0	0	0.059165	0.067664	0	0	0	0	0.360183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.081484	0	0	0.072047	0	0	0	0
XM_051011774.1	LOC127071932	0	0	0.227895	0.32553	0.072235	0.919601	0.301405	1.131119	0.109196	0.521561	0.072532	0.066043	0.195189	0.055942	0.601497	2.11092	1.611126	0.09221	0.469397	0	0	0	0	0.369205	0.080919	0.348761	0.603969	1.726465	0.890346	1.975456	0.873652	0	0	0	0.090695	0	0.171499	0.354872	0.625675	0.089369	0.862732	0.57063	1.449716	0	0	0	0	0.090159	0.24262	0.663674	0.352723	0.60919	0.760806	0.461926	0.058535	0	0.158907	0.460094	0.215455	0.784612	0.596177	0.649192	0.782643	0.585119	0.508634	2.727536
XM_051011794.1	LOC127071932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_051007957.1	LOC127070209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.429566	0	0.163681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.483634	0.465965	0	0	0
XM_051007956.1	LOC127070209	0.465477	0.06175	0.063599	0.09469	0.703684	0.10289	0.190661	0.178826	0.440045	0	0.463706	0.286435	0.369436	0	0.150325	3.815101	2.159623	0	0	0.288632	0.254064	0.092408	0	0.131156	0.315415	0.284565	0.108795	0.430052	0.224964	0.304106	0.196921	0.053366	0.094261	0.112647	0.043996	0.080747	0.554605	0.97904	0.477827	0.319479	0.564802	0	0.243233	0.273494	0	0	0.070162	0.084667	0.2373	0	1.003115	0.140509	0.82159	0.579342	0	0.114453	0.105102	1.318722	0.255458	0.338899	0	0	0	0	0	0.226435
XM_051007955.1	LOC127070209	0	0	0.140205	0	0	0	0	0.819674	0.289411	0	0.265747	0	0.144053	0.402842	0.519597	1.776747	3.036148	0.214858	0.413441	0.160932	0.802432	0	0	0	0	0	0	0	1.44347	0.234712	0.288237	0	0.381108	0	0	0	0.3769	0.397549	0	2.476044	0.182461	0.266246	0	0	0	0	0.171263	0	0	0.338469	0.165993	0.540698	0.156793	0	0	0.143331	0.107395	0	0.118246	0	0	0	0	0	0	0.26247
XM_051007954.1	LOC127070209	14.534938	13.641033	13.191251	14.262384	33.369964	16.44036	47.958406	66.700071	23.418303	27.367834	15.903821	14.06669	14.809751	9.587569	23.316376	77.562683	73.527217	16.910436	20.480255	11.871616	17.63507	6.878243	6.718197	8.924953	8.018533	15.015019	18.221978	28.718091	34.497358	33.120531	13.152792	14.94054	15.710282	16.021212	13.194196	11.533917	17.60893	19.660112	19.439508	35.679395	27.283353	13.663574	13.318305	15.289765	15.774258	15.461891	13.307435	9.522038	19.843742	15.774237	19.416322	13.287581	32.84621	30.126426	11.552563	12.816697	12.26553	22.10953	11.220962	12.54551	19.810869	18.711897	15.352278	11.334806	30.123349	31.736911
XM_051004760.1	LOC127068483	4.988064	3.181366	4.034512	9.299108	17.033896	15.386081	41.740981	40.292046	31.536413	34.089956	6.508326	7.036409	10.822686	8.413962	38.016227	72.876046	54.878782	38.058044	49.258626	6.245946	7.829494	10.291086	6.64811	11.292413	11.352826	18.368959	29.883296	36.967922	50.9029	58.165792	34.67228	7.819383	6.404552	8.146456	6.923627	5.414885	15.409605	22.181705	21.601708	20.960444	22.320067	25.941228	24.792425	6.240294	4.466344	19.956651	4.819103	17.126877	22.709781	30.536402	33.362736	21.326625	50.344362	54.370488	8.367411	8.616426	11.337651	21.307419	21.407197	20.782175	21.850641	20.765551	17.117291	13.996782	56.658682	64.79789
XM_051004740.1	LOC127068483	0	0	7.364218	4.690596	19.468355	12.377056	45.938599	65.11938	22.707148	21.364751	3.208146	0	1.605859	3.640804	0	21.124436	15.924054	6.161287	9.616009	0	0	4.40473	4.354627	4.146342	6.327865	12.910593	22.850002	23.872592	31.766488	27.660266	13.870384	0	0	5.503751	6.76476	4.117369	11.363753	13.297557	19.412794	18.288694	14.958413	19.017916	16.099915	0	0	6.915935	5.556952	5.020528	14.746986	13.253452	15.02893	11.86687	27.185006	19.701751	5.633836	0	9.072367	16.806277	18.307934	23.231366	20.031062	23.389168	19.372555	10.963387	21.668863	25.032446
XM_051004770.1	LOC127068483	13.404591	12.663167	2.012046	6.36447	6.724061	12.667415	8.419722	8.30492	4.470155	6.252575	3.435848	12.355851	4.885098	2.339482	19.771382	23.903667	15.68227	7.59972	6.454293	10.045662	10.99251	6.271926	3.19158	4.468535	5.996404	5.966797	5.926754	7.441969	11.710107	3.329175	3.278529	15.284512	12.185954	5.180777	6.533021	7.880653	8.883231	9.644133	5.571888	5.748292	4.61604	1.146792	2.544985	11.028394	11.497061	9.067198	1.671198	9.783718	6.622041	8.300324	12.018941	6.856274	9.521214	10.102278	5.161183	8.68568	4.512817	1.989948	10.193364	9.021121	3.92956	6.645347	3.735025	1.53078	8.796884	16.944334
XM_051004751.1	LOC127068483	2.634095	2.045583	1.590982	2.027614	4.431347	5.243403	11.718109	13.518987	8.790593	6.577885	0.856246	1.304632	1.046539	1.097037	3.596539	6.715859	4.834267	3.607487	4.619972	2.013804	1.663105	1.986913	1.519587	1.582376	2.119534	4.879185	5.622903	6.302632	7.636699	6.755979	3.254285	1.098468	1.07686	1.612057	2.119042	1.886105	2.752061	4.550964	4.890553	4.60112	3.574354	5.149251	4.819966	0.731135	0.786027	3.002771	1.578381	2.745716	3.023822	4.099453	4.420321	2.370056	7.408881	6.932576	2.450079	1.050911	1.998148	2.898344	5.946848	6.028573	6.708915	6.804816	6.6796	3.813421	5.263118	8.37994
XM_051004743.1	LOC127068483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_051004822.1	LOC127068529	0	0	0	0	4.058235	0	7.64805	7.442696	0	0	0	0	0	0	0	0	6.759227	7.090274	13.552809	0	0	0	0	0	0	0	5.471187	0	0	0	10.422281	0	0	0	0	0	0	0	10.576131	0	0	0	0	0	0	0	0	0	0	0	6.519535	0	0	7.300502	0	0	0	0	4.401168	0	7.366596	0	11.058947	6.871874	0	0
XM_051004829.1	LOC127068529	3.889476	3.30068	1.501375	5.893921	0	3.640332	16.135797	23.53087	14.136964	19.076914	3.590061	2.730467	1.823712	1.85925	11.997474	17.877985	6.127562	1.327708	0	1.870787	2.685739	3.107879	3.029707	2.491769	2.093481	8.727076	15.249659	20.289408	24.921054	22.79822	0	3.651735	5.673356	0.682741	0.694107	0.586129	1.496405	7.987632	5.327573	26.676228	15.329606	9.921381	8.682562	5.123279	1.359188	4.496092	1.581051	5.486826	4.549987	16.675365	6.153505	10.526051	17.842817	8.5544	5.747688	2.791035	4.282407	6.86485	4.632619	10.186569	11.154302	15.64285	23.290592	16.900386	13.542323	16.006391
XM_051004814.1	LOC127068529	0	0	0	0.061104	0.439491	0.068452	3.530406	3.749918	1.026099	0.460573	0.057074	0	0	0	0.082072	1.952447	0.891235	0.586961	0.278056	0	0.064272	0.057934	0	0.056517	0.056957	0.620115	1.835888	2.834806	1.924666	0.441222	0.248468	0	0.17075	0	0	0.061579	0	0.85762	0.853203	3.753044	2.372944	0.256348	0	0	0	0.171318	0	0.606089	0.061528	0.659244	0.274149	0.899117	0.836411	0.445477	0	0	0.057486	0.190814	1.623413	0.684071	2.562293	1.253383	7.091902	5.554302	0.462154	0.482139
XR_007782969.1	LOC127068548	0	0.040602	0	0	0	0	1.557278	2.300446	0.06379	0	0	0	0.035996	0	0	0	0	0	0.062082	0	0	0	0	0	0	0	0.336591	0.321232	0.14334	0.061174	0.056025	0	0	0	0	0	0	0.089783	1.173334	0.721109	1.350696	0.229298	0.270721	0	0	0.078362	0	0.074802	0.119311	0.104039	0.195631	0.411559	0.194481	0	0	0	0.112033	0	0.171171	0.088721	1.25683	0.420386	2.645837	1.634102	0.189505	0.066276
XM_051001135.1	LOC127066884	7.57233	6.875513	4.720021	2.404216	2.251554	2.3834	5.394966	4.327133	11.059176	11.326798	3.005927	5.634941	1.590209	1.785024	1.087308	6.104846	4.700386	8.447535	10.214897	3.817451	4.760436	2.177883	3.127409	1.015119	1.466232	1.605171	5.380369	3.227953	25.511262	16.155184	6.218393	5.329292	5.323777	2.645105	2.692563	1.920052	2.685765	1.883665	2.20059	4.11983	6.826369	12.565527	14.593988	4.47377	3.762277	1.303728	2.423055	1.680199	1.193362	2.346001	3.311876	3.405498	22.048289	20.391425	2.137334	2.5494	1.629779	1.695217	1.494469	0.988446	2.03091	1.66162	3.364342	3.639437	19.298484	23.087242
XM_051004805.1	LOC127068505	15.796939	13.152137	5.800802	9.493985	29.46645	33.025291	20.125922	14.751082	67.083618	83.472557	3.498782	7.386919	8.377578	6.214434	15.006528	30.981931	33.778828	41.453796	54.119764	6.285963	12.082619	15.160206	8.667919	8.827466	10.28486	13.745248	16.87552	11.947807	44.719094	82.470413	33.11782	6.763104	8.86007	9.915901	7.77923	9.724315	14.455435	15.29164	8.895667	28.798299	17.827859	39.200326	42.405738	12.676389	12.292596	13.5307	10.280585	20.018975	20.072834	16.07009	17.801831	13.48056	56.112955	77.214026	9.887225	10.72968	7.09941	32.286443	8.306063	5.009871	15.762139	9.151995	6.353782	8.025216	67.44495	61.830521
XM_051004796.1	LOC127068505	15.016297	9.172501	4.483126	5.212351	10.758471	11.228019	18.594868	11.867329	4.836223	3.370689	1.610991	9.148823	1.130282	1.35185	7.3139	16.906996	9.391198	3.342642	2.516302	13.346521	15.388148	6.310469	5.979012	4.908841	4.560241	5.137936	4.957921	7.44389	12.512107	7.072015	2.799489	12.425189	7.749742	3.888138	3.889806	1.443995	2.410419	5.038733	5.528147	8.227422	6.691844	8.077435	7.245047	4.32598	9.918612	7.209774	2.705966	7.059246	5.944856	7.021774	8.659915	5.202172	9.126821	8.199355	2.667451	4.432251	3.681757	4.978918	6.543608	6.044673	3.336094	6.832699	8.147258	4.504053	3.565309	13.660332
XM_051004787.1	LOC127068505	4.542459	2.714327	1.734163	2.962439	10.384094	7.975784	4.757757	10.285549	12.029416	7.658132	1.19925	3.33268	3.573325	2.33929	6.350387	15.503838	19.360153	3.989687	11.143187	3.86453	3.667624	5.497018	4.017594	4.862243	6.314353	7.797626	11.348983	14.405664	20.600078	21.042321	8.513923	3.193545	2.302402	1.234096	2.369987	0.708026	3.294258	1.387421	6.344892	2.565743	5.021814	10.266214	7.285818	2.668041	2.637678	6.743488	1.820696	13.50725	7.745317	9.267998	7.090799	3.771313	25.860324	13.687381	2.667045	2.009368	2.695221	7.013643	4.386712	3.323494	2.62958	8.729546	3.556401	0.449514	18.843673	20.060391
XM_051004780.1	LOC127068505	0	4.91851	3.347675	5.873414	20.496899	27.061235	31.046321	30.405134	32.766703	38.711233	6.092421	4.555526	11.392409	9.122096	23.153732	71.97613	48.683667	31.948047	34.400569	5.544588	4.981	16.123673	7.471872	13.433973	25.378104	17.238283	27.816706	42.610611	37.300823	79.890208	33.026847	3.284276	4.884225	5.419523	5.906182	4.060153	9.314493	13.885127	12.624142	11.492591	16.705118	26.759403	34.006244	7.564268	4.09275	23.382115	5.205856	28.864376	27.391321	40.74448	37.382379	34.653251	87.080723	81.118912	4.352838	2.211165	13.646164	24.426612	7.342885	15.503303	13.571015	14.447075	13.495273	13.682674	55.308705	82.18609
XM_051001525.1	LOC127067046	5.917051	5.165823	4.571679	5.576036	14.35785	14.259756	36.199967	40.910873	23.595553	24.1192	6.131551	7.326563	6.954743	7.46051	23.428773	43.351675	34.818569	21.535876	25.892895	8.025882	8.409025	7.242328	8.386158	8.713896	8.206436	14.999897	25.328365	25.999347	38.778505	39.808782	21.570139	4.57412	5.197953	3.478101	4.63856	4.153381	7.128517	17.27359	17.314006	24.436689	18.676391	18.185247	16.988833	8.61122	6.449191	9.936568	5.95114	15.511601	10.482397	17.33043	17.456952	16.516216	35.533986	35.203258	7.633586	7.135677	10.3763	13.51756	8.394365	10.45506	17.122366	15.058058	19.384916	15.187559	27.313531	31.151808
XM_051001547.1	LOC127067054	0.309839	0.291108	4.012639	3.950831	1.136158	1.872436	1.62034	1.368205	3.370939	2.626564	2.266824	2.995789	2.410227	1.926526	0.644163	1.187043	0.352187	2.066939	1.382949	1.409333	0	3.109008	1.781889	1.008474	1.140548	0.631668	1.229785	0.693385	1.280439	1.782986	6.109465	5.109967	4.116187	0.8021	0.850619	3.178647	2.524127	0.77192	0.301864	1.112108	0	0.646431	1.80728	2.218574	2.36149	0.495567	0.585123	0.701718	0.207123	0.563672	0.964375	0.667384	5.063626	0.526544	4.233515	5.268686	0.556645	1.127915	0.432152	0.480242	0.300066	0.908467	0	0	1.835192	4.430603
XM_051001537.1	LOC127067054	0	0	0.140135	0.158427	0.517918	0.105387	0.207189	0	0.241255	0	0	0.144925	0.111292	0.875724	0	0.380376	0.207189	5.203761	2.250745	0	0	0.317534	0.37962	0.329121	0.483515	0.136055	0	1.297492	0	1.315156	2.625399	0.750284	1.108401	0	0.682031	0.150762	0.111948	0	0	0	0	1.178565	0.767863	0.380182	0	0.357541	0.318034	0.128325	0.121368	0.094388	0	0	0.256931	0	0.357683	0.661306	0.232528	0.111941	0.102791	0.110602	0.172258	0	0.289627	0.388466	2.203742	0
XM_051001567.1	LOC127067054	9.913426	10.816345	4.475248	0	0.401598	0	0	0.642456	0	1.020793	5.458054	10.645604	0	0	0	0	0	1.84804	1.154828	4.545914	6.845636	0.8212	5.099664	0	0	0	0	0	0	3.583588	1.2782	10.463825	10.742397	3.6143	3.641448	0	0	0	0	0	1.501771	0	0	16.471366	10.951148	0	1.366002	0	0.822318	0	0	0	0	1.88669	2.62213	2.220243	0	0	0.307866	0.376168	0	0	0.182322	0	0	1.73502
XM_051001578.1	LOC127067054	0	0	0	0.178183	0	0.157436	0	0	0	0.570063	0	0	0	0	0	0	0.637638	0	0.156093	0	0	0	0	0	0	0	0	0	0	0	0.146977	0	0	0	0	0	0	0	0.185322	0	0.296491	0	0	0	0	0	0.12291	0	0	0	0	0	0	0.766693	0	0.156277	0	0.119997	0	0	0	0	0	0.480316	0	0
XM_051001557.1	LOC127067054	0.039718	0.336659	0.371393	0.379951	0.545335	0.525956	0.546815	0.355466	0.246258	0.835094	0.192911	0.329771	0.178098	0.235719	0	0.684773	0.247547	0.577343	0.369678	0	0.036283	0.183338	0.301286	0.031466	0.127853	0.041135	0.198927	0.059762	0.066695	0.482118	0.854665	0.104749	0.36113	0.033917	0.093619	0.409814	0.35806	0.040006	0.194867	0.224691	0.060175	0.569231	0.455109	0.198967	0.204674	0.403873	0.273129	0.086807	0.199665	0.215744	0.04535	0.365807	0.153414	0.326526	0.405951	0.310187	0.029665	0.036018	0.19673	0.148069	0	0.042815	0.118447	0.148832	0.43103	0.239703
XM_051001696.1	LOC127067119	59.712933	56.67478	56.987075	51.723479	39.86765	43.705894	60.553471	54.82619	76.929282	89.243291	60.485423	67.407191	40.984359	45.760075	41.144695	95.4209	72.437927	81.185297	75.154557	61.481255	71.009229	58.697377	73.284503	40.064048	55.19283	42.600336	55.759378	68.72825	108.225757	119.002959	81.023174	68.261403	54.892765	46.664069	53.007229	40.945941	43.00774	47.710556	44.184977	117.34747	82.586888	129.775071	145.568287	50.955429	63.396614	49.628673	47.247192	37.192135	39.260192	46.179526	38.653519	92.700335	132.353983	144.110176	48.712102	56.096871	31.320649	47.308985	32.136503	36.08177	32.646783	27.333744	98.594745	124.435253	124.771561	111.388669
XM_051001705.1	LOC127067119	0	1.567564	0.349002	0.356384	2.834422	3.902097	7.202038	7.178084	3.322631	4.643309	1.208765	1.118469	0.075634	0.661271	10.437037	19.56803	17.718849	1.421768	3.368469	0.108314	1.378302	2.339108	3.402157	4.156387	1.224982	18.437523	23.677143	14.067498	24.996746	5.860416	1.976658	0.633346	3.287483	0.251357	0.099312	0.36938	0.555323	18.01527	12.868494	24.455093	11.470935	5.632529	14.103209	0.561353	1.090088	5.374982	0.804261	10.826307	8.801217	30.309124	19.512215	19.514323	15.534979	19.089793	2.574963	2.788439	10.521796	4.57517	16.235746	17.072772	36.675247	41.031262	38.24668	65.747517	20.955225	12.597978
XM_051001683.1	LOC127067111	5.731001	7.841586	2.89337	4.013133	39.040946	40.064827	183.233398	195.667636	74.505427	85.819099	4.933971	5.340578	5.344975	4.585346	130.899136	325.340117	218.423688	38.429939	56.191032	5.884869	19.269501	19.891367	14.487656	32.498204	20.890601	232.753193	160.872452	192.598176	268.570845	123.709993	51.238076	1.284799	4.744163	4.002228	3.888956	11.525925	10.166998	186.15414	193.624625	328.117066	192.280394	127.298474	194.775499	2.73718	2.768383	33.836833	6.205522	71.917252	50.949062	330.134384	181.498143	225.27692	172.126082	213.038392	4.958202	6.167901	38.725044	35.842544	99.188004	96.108018	230.418687	321.366138	349.060253	526.186796	143.516145	120.982427
XM_051001148.1	LOC127066891	0	0.028153	0.019801	0.019769	0.148501	0.286647	0.536548	0.47687	0.054778	0.074154	0.007302	0.034575	0.024846	0.043809	1.423276	1.376427	1.608693	0.273828	0.281105	0.027544	0.020435	0.030966	0.023537	0.194454	0.252064	2.701668	2.821741	1.006677	0.655548	0.199569	0.110585	0.045638	0.019374	0.019269	0.023959	0.030634	0.126674	3.431973	2.406889	1.364833	1.647028	0.165326	0.090719	0.01301	0.013314	0.392459	0.005886	2.070844	1.469406	4.159815	2.224442	1.178085	0.362362	0.292995	0.025532	0.0166	0.126346	0.330246	2.231906	1.938157	3.175517	6.520827	3.008692	2.955755	0.224952	0.178237
XM_051001610.1	LOC127067079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.325385	0.536372	1.807252	0	0	0	0	0	0	0	0	1.652081	0	0.805858	0	0	0.113025	0	0	0	0	0	0	0.325166	0.575132	0.482953	1.060536	0	0	0	0	0	0	1.530729	1.617879	0	0	0.14211	0	0	0	0	0.060113	0	3.42548	1.751621	1.827571	4.793129	1.080262	0.992129	0	0
XM_051001619.1	LOC127067079	0.059574	0	0	0	0.245698	0.21569	0.629964	0.343238	0	0.088656	0.030832	0	0.062408	0.026187	0	2.716785	0.494805	0.827099	0.237011	0	0	0.016668	0.072933	0.275092	0.152432	0.751109	1.369724	0	0.12454	0.174504	0.310151	0	0.034587	0	0.026931	0	0.080119	1.001152	0	0.518624	0	0	0	0	0	0.134569	0	1.325426	0	2.430468	0.330611	0.144296	0.436283	0.47423	0	0.042349	0	0.070305	0.47806	0.21688	0.696809	0.358262	1.270879	0.312089	0.226707	0
XM_051001500.1	LOC127067035	5.797563	4.041943	10.44946	19.983751	20.512551	22.036226	23.476964	22.219429	28.652999	29.942662	9.74479	9.433865	15.88363	11.048278	24.058244	29.561463	23.963785	32.720395	31.794688	9.554983	7.87994	17.531571	11.19619	10.44041	15.093238	15.662559	23.281691	22.232788	27.334298	35.424656	25.671841	8.741212	7.273689	12.775469	14.268764	9.862717	26.222196	24.422473	16.821111	11.471641	12.205652	34.326516	24.406482	10.954963	7.847034	29.067093	12.739014	20.266949	26.641759	22.252665	23.805583	16.186555	40.606881	35.157861	31.216812	17.19453	24.297403	27.090687	23.044609	28.36531	15.12597	22.368798	11.703699	9.490906	39.576379	44.016171
XM_051001717.1	LOC127067131	0.087884	0.040195	0	0	0.032906	0	0	0.137214	0	0	0	0	0	0	0	0	0.066404	0	0	0	0	0	0	0	0	0	0	0	0.089445	0.046383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.056938	0	0	0.069213	0	0	0	0.02885	0	0	0	0	0	0	0	0.071059	0	0	0.050241
XM_051001726.1	LOC127067131	0.052426	0.176204	0.071798	0	0	0	0.391034	0.243695	0.11756	0.115798	0	0.111859	0	0.032757	0	0.07345	0.296618	0.309578	0.285753	0.111604	0	0.033787	0.103924	0	0	0	0.103207	0.059129	0.483619	0.056257	0	0	0.104293	0.034518	0.036982	0.033155	0	0	0	0.221293	0.711467	0.316563	0.248868	0.140042	0.2496	0.035985	0.098187	0	0.146429	0.047741	0.095151	0.126197	0.357766	0.282981	0	0.0707	0.06859	0	0	0	0.366963	0	0.09192	0.107294	0.05811	0
